sku_id,gmm_cluster,cluster_probability,second_best_cluster,second_best_probability,confidence_gap
SKU_00832,0,0.7283344104914732,1,0.2716655895085267,0.4566688209829465
SKU_00411,1,0.5481127904212819,0,0.4518872095787183,0.09622558084256361
SKU_00192,1,0.7760774716092231,0,0.22392252839077686,0.5521549432184463
SKU_00037,0,0.9439293088802707,1,0.05607069111972914,0.8878586177605415
SKU_00202,1,0.6287713650338345,0,0.37122863496616554,0.2575427300676689
SKU_00278,1,0.7261126952123997,0,0.27388730478760026,0.4522253904247995
SKU_00858,1,0.5269969911849467,0,0.4730030088150536,0.05399398236989311
SKU_00969,0,0.8800545026298984,1,0.11994549737010166,0.7601090052597967
SKU_00539,0,0.8349140863561813,1,0.1650859136438186,0.6698281727123626
SKU_00746,0,0.5273638712357077,1,0.47263612876429206,0.05472774247141565
SKU_00345,0,0.9956495047741512,1,0.00435049522584883,0.9912990095483023
SKU_00620,0,0.9785294786859987,1,0.02147052131400146,0.9570589573719972
SKU_00181,1,0.9956040193343572,0,0.004395980665642858,0.9912080386687143
SKU_00109,0,0.916943575594106,1,0.08305642440589427,0.8338871511882118
SKU_00711,1,0.9284048558137481,0,0.07159514418625146,0.8568097116274966
SKU_00429,1,0.6562093602625974,0,0.3437906397374025,0.31241872052519487
SKU_00443,0,0.6701473254008762,1,0.3298526745991238,0.34029465080175236
SKU_00775,1,0.938679951404495,0,0.06132004859550486,0.8773599028089901
SKU_00466,0,0.7238612883714458,1,0.27613871162855447,0.44772257674289134
SKU_00193,1,0.7057422608167766,0,0.29425773918322373,0.41148452163355287
SKU_00179,1,0.7498769286131557,0,0.25012307138684414,0.49975385722631155
SKU_00259,0,0.587730220444548,1,0.4122697795554523,0.17546044088909574
SKU_00166,1,0.5906800102724704,0,0.4093199897275295,0.18136002054494094
SKU_00080,0,0.9910369293219722,1,0.00896307067802768,0.9820738586439445
SKU_00400,0,0.9182659096887682,1,0.08173409031123202,0.8365318193775362
SKU_00040,0,0.784849257188227,1,0.21515074281177302,0.5696985143764539
SKU_00735,0,0.9876906187116493,1,0.012309381288350926,0.9753812374232984
SKU_00253,1,0.972173087413261,0,0.027826912586739243,0.9443461748265218
SKU_00834,0,0.9632710060927748,1,0.036728993907225095,0.9265420121855498
SKU_00222,1,0.6034729361580625,0,0.39652706384193753,0.206945872316125
SKU_00528,1,0.8807935713652657,0,0.11920642863473432,0.7615871427305314
SKU_00770,0,0.6435526662609987,1,0.35644733373900167,0.28710533252199705
SKU_00459,0,0.9750470823041631,1,0.024952917695836862,0.9500941646083263
SKU_00209,1,0.7743850712334809,0,0.22561492876651895,0.548770142466962
SKU_00132,0,0.5493821146630151,1,0.4506178853369849,0.09876422932603024
SKU_00441,0,0.9493141921328885,1,0.050685807867111944,0.8986283842657765
SKU_00753,1,0.9740301461732156,0,0.025969853826784045,0.9480602923464315
SKU_00641,0,0.5849324967907431,1,0.415067503209257,0.1698649935814861
SKU_00230,0,0.5044121794826878,1,0.4955878205173124,0.008824358965375367
SKU_00083,0,0.9200468123612001,1,0.07995318763880002,0.8400936247224001
SKU_00899,0,0.9717533257334853,1,0.028246674266514827,0.9435066514669704
SKU_00409,0,0.7355418031466169,1,0.26445819685338323,0.47108360629323365
SKU_00669,0,0.9171867020537876,1,0.08281329794621259,0.834373404107575
SKU_00864,0,0.6924152315258769,1,0.30758476847412325,0.38483046305175367
SKU_00667,0,0.7452505081393643,1,0.25474949186063545,0.4905010162787289
SKU_00924,0,0.7423574167523773,1,0.2576425832476226,0.4847148335047547
SKU_00114,0,0.7661906591045646,1,0.23380934089543554,0.532381318209129
SKU_00383,0,0.668418394076506,1,0.3315816059234941,0.33683678815301193
SKU_00875,0,0.9280877091973513,1,0.07191229080264863,0.8561754183947027
SKU_00654,0,0.5695507459297514,1,0.43044925407024837,0.13910149185950305
SKU_00542,1,0.5315054445335315,0,0.46849455546646873,0.06301088906706281
SKU_00908,0,0.818956013966089,1,0.18104398603391128,0.6379120279321777
SKU_00888,1,0.9854164268497828,0,0.014583573150216923,0.9708328536995658
SKU_00151,0,0.8696946128546559,1,0.13030538714534431,0.7393892257093115
SKU_00152,1,0.9838595347340564,0,0.01614046526594359,0.9677190694681128
SKU_00565,1,0.9908834414704388,0,0.0091165585295611,0.9817668829408778
SKU_00818,1,0.9960803842721347,0,0.003919615727865905,0.9921607685442688
SKU_00063,1,0.8282356836005689,0,0.1717643163994314,0.6564713672011375
SKU_00828,0,0.9221405793349864,1,0.07785942066501321,0.8442811586699732
SKU_00333,0,0.9711787832174889,1,0.028821216782511285,0.9423575664349776
SKU_00053,0,0.9543784389148815,1,0.04562156108511871,0.9087568778297628
SKU_00722,0,0.9728507925138625,1,0.027149207486137545,0.945701585027725
SKU_00859,0,0.8518092140043617,1,0.1481907859956382,0.7036184280087235
SKU_00960,0,0.7663662324211555,1,0.23363376757884446,0.5327324648423111
SKU_00288,0,0.9456455109357242,1,0.054354489064275875,0.8912910218714484
SKU_00241,1,0.7095311491505311,0,0.29046885084946866,0.4190622983010624
SKU_00656,0,0.7262491317595446,1,0.2737508682404553,0.45249826351908934
SKU_00060,1,0.9229660345382683,0,0.07703396546173213,0.8459320690765362
SKU_00030,0,0.7967292397569088,1,0.20327076024309151,0.5934584795138172
SKU_00013,0,0.9931686779037813,1,0.006831322096219111,0.9863373558075622
SKU_00057,0,0.8590415408092181,1,0.1409584591907817,0.7180830816184365
SKU_00311,0,0.8742954818543883,1,0.12570451814561182,0.7485909637087765
SKU_00090,0,0.8094865969911447,1,0.1905134030088554,0.6189731939822893
SKU_00433,0,0.8169518941932865,1,0.18304810580671363,0.6339037883865729
SKU_00387,0,0.9342192728672837,1,0.06578072713271638,0.8684385457345674
SKU_00827,0,0.9112706396646324,1,0.08872936033536775,0.8225412793292647
SKU_00077,0,0.9301488523205522,1,0.06985114767944788,0.8602977046411043
SKU_00374,0,0.9903408182588009,1,0.009659181741198685,0.9806816365176022
SKU_00334,0,0.8424083116932656,1,0.15759168830673403,0.6848166233865316
SKU_00281,0,0.8682755774089803,1,0.13172442259102007,0.7365511548179602
SKU_00503,0,0.8733971460788573,1,0.1266028539211428,0.7467942921577145
SKU_00613,1,0.980632324808949,0,0.01936767519105098,0.961264649617898
SKU_00599,0,0.9195592124017763,1,0.08044078759822387,0.8391184248035524
SKU_00199,1,0.5086607915224772,0,0.49133920847752305,0.01732158304495418
SKU_00331,1,0.5413563019361404,0,0.4586436980638596,0.0827126038722808
SKU_00335,1,0.7681371899190539,0,0.23186281008094603,0.5362743798381079
SKU_00299,0,0.5364529825660633,1,0.46354701743393656,0.07290596513212677
SKU_00916,0,0.9030361238918017,1,0.09696387610819839,0.8060722477836033
SKU_00239,0,0.936685789484528,1,0.06331421051547198,0.8733715789690559
SKU_00318,0,0.9908413800971944,1,0.009158619902805802,0.9816827601943886
SKU_00959,0,0.9807481199287198,1,0.01925188007128063,0.9614962398574392
SKU_00889,0,0.975219960468176,1,0.024780039531824147,0.9504399209363519
SKU_00792,0,0.9897908349331654,1,0.010209165066834863,0.9795816698663306
SKU_00291,0,0.7086793603056346,1,0.2913206396943649,0.4173587206112697
SKU_00428,0,0.7303964900826087,1,0.2696035099173912,0.46079298016521747
SKU_00056,0,0.8717879269440084,1,0.1282120730559917,0.7435758538880167
SKU_00922,0,0.932310186655106,1,0.06768981334489357,0.8646203733102125
SKU_00854,1,0.5042567863855776,0,0.49574321361442253,0.008513572771155054
SKU_00603,1,0.563374618947354,0,0.436625381052646,0.126749237894708
SKU_00058,0,0.9321301303142372,1,0.0678698696857629,0.8642602606284743
SKU_00782,0,0.6394553143871172,1,0.36054468561288266,0.27891062877423456
SKU_00285,0,0.9310061580614725,1,0.06899384193852749,0.8620123161229449
SKU_00592,0,0.6826055050327942,1,0.3173944949672057,0.3652110100655885
SKU_00593,0,0.5657522734964138,1,0.43424772650358645,0.13150454699282732
SKU_00292,0,0.8613152849944307,1,0.1386847150055696,0.7226305699888611
SKU_00031,0,0.9046974437224955,1,0.09530255627750443,0.8093948874449911
SKU_00392,1,0.5873100697612367,0,0.4126899302387632,0.17462013952247346
SKU_00773,0,0.7284979643376599,1,0.27150203566234027,0.45699592867531963
SKU_00201,1,0.8287707705325551,0,0.17122922946744468,0.6575415410651104
SKU_00995,0,0.5654385695078503,1,0.4345614304921499,0.13087713901570042
SKU_00096,0,0.7361913377366723,1,0.26380866226332716,0.47238267547334517
SKU_00616,0,0.9799564090913967,1,0.020043590908603,0.9599128181827937
SKU_00883,0,0.9334763222765066,1,0.06652367772349359,0.866952644553013
SKU_00021,0,0.7328103758214474,1,0.2671896241785527,0.4656207516428947
SKU_00764,0,0.7311819318480374,1,0.26881806815196246,0.4623638636960749
SKU_00760,1,0.7616678377965962,0,0.23833216220340395,0.5233356755931923
SKU_00812,0,0.7712849225745404,1,0.22871507742545955,0.5425698451490808
SKU_00117,0,0.9233026847871324,1,0.07669731521286728,0.8466053695742651
SKU_00009,0,0.9772408539998595,1,0.0227591460001409,0.9544817079997185
SKU_00351,0,0.8677700841571125,1,0.1322299158428876,0.735540168314225
SKU_00071,0,0.9725276833445319,1,0.027472316655468062,0.9450553666890639
SKU_00844,0,0.6702340059833207,1,0.3297659940166794,0.34046801196664134
SKU_00168,0,0.9687868589913072,1,0.0312131410086927,0.9375737179826146
SKU_00079,1,0.9058776349803653,0,0.0941223650196347,0.8117552699607307
SKU_00874,0,0.9187234012052901,1,0.08127659879470982,0.8374468024105802
SKU_00121,0,0.9004224131279285,1,0.09957758687207122,0.8008448262558573
SKU_00449,0,0.7455778580319045,1,0.25442214196809554,0.4911557160638089
SKU_00974,0,0.9955219688402602,1,0.004478031159739673,0.9910439376805206
SKU_00237,0,0.6189920589089589,1,0.381007941091041,0.2379841178179179
SKU_00379,1,0.6325577655011746,0,0.3674422344988258,0.2651155310023488
SKU_00514,0,0.9793868940361956,1,0.020613105963804102,0.9587737880723916
SKU_00728,1,0.5370495276363234,0,0.4629504723636768,0.0740990552726466
SKU_00042,0,0.8823582488190519,1,0.11764175118094794,0.764716497638104
SKU_00928,1,0.685113969644627,0,0.3148860303553732,0.3702279392892538
SKU_00833,0,0.9152520741875699,1,0.08474792581243001,0.8305041483751399
SKU_00354,1,0.9823414984764366,0,0.01765850152356301,0.9646829969528736
SKU_00440,0,0.692774729585815,1,0.3072252704141852,0.3855494591716298
SKU_00491,0,0.9929428198739482,1,0.007057180126051914,0.9858856397478962
SKU_00190,0,0.5929473799835759,1,0.4070526200164239,0.18589475996715205
SKU_00940,1,0.8994673968178633,0,0.10053260318213668,0.7989347936357266
SKU_00988,0,0.8492913783775801,1,0.15070862162242007,0.69858275675516
SKU_00220,0,0.6944460618092587,1,0.30555393819074106,0.38889212361851766
SKU_00019,0,0.8456546453667098,1,0.15434535463329002,0.6913092907334197
SKU_00846,0,0.8824263741138202,1,0.1175736258861797,0.7648527482276405
SKU_00926,1,0.8452128490504534,0,0.15478715094954693,0.6904256981009065
SKU_00487,1,0.6691689675124414,0,0.330831032487559,0.33833793502488235
SKU_00664,1,0.9571185966808419,0,0.04288140331915765,0.9142371933616842
SKU_00273,0,0.934771427622866,1,0.06522857237713399,0.869542855245732
SKU_00492,1,0.9564770276298629,0,0.04352297237013683,0.9129540552597261
SKU_00619,1,0.6195659283079953,0,0.3804340716920048,0.23913185661599046
SKU_00101,0,0.7557579641333009,1,0.24424203586669893,0.511515928266602
SKU_00001,0,0.5563672998406747,1,0.44363270015932527,0.11273459968134941
SKU_00706,1,0.9845830954792203,0,0.015416904520779885,0.9691661909584404
SKU_00029,0,0.9952620171252444,1,0.0047379828747557565,0.9905240342504886
SKU_00300,0,0.9742054640002661,1,0.025794535999733963,0.9484109280005322
SKU_00606,0,0.6810179889875991,1,0.31898201101240087,0.36203597797519826
SKU_00957,1,0.8459970875497106,0,0.15400291245028916,0.6919941750994214
SKU_00231,1,0.7680942154569399,0,0.23190578454306,0.5361884309138799
SKU_00377,1,0.8381202118692602,0,0.16187978813074005,0.6762404237385202
SKU_00436,0,0.9794054708855625,1,0.02059452911443732,0.9588109417711252
SKU_00476,0,0.9830039365710808,1,0.01699606342891915,0.9660078731421616
SKU_00598,0,0.6073844825221142,1,0.3926155174778856,0.2147689650442286
SKU_00936,0,0.7478009038423548,1,0.25219909615764485,0.4956018076847099
SKU_00010,0,0.8501483616051096,1,0.14985163839489046,0.7002967232102192
SKU_00628,1,0.8984011134980142,0,0.10159888650198572,0.7968022269960285
SKU_00741,0,0.8747377282482761,1,0.1252622717517243,0.7494754564965518
SKU_00211,0,0.9433825462074725,1,0.0566174537925275,0.886765092414945
SKU_00901,0,0.917611007666951,1,0.08238899233304915,0.8352220153339018
SKU_00481,1,0.8368512025769278,0,0.16314879742307198,0.6737024051538558
SKU_00472,0,0.9927104514054665,1,0.007289548594533435,0.9854209028109331
SKU_00032,0,0.8655274445018679,1,0.13447255549813192,0.731054889003736
SKU_00008,0,0.7538426943208765,1,0.2461573056791233,0.5076853886417532
SKU_00486,1,0.8737551327157101,0,0.1262448672842899,0.7475102654314203
SKU_00938,0,0.9777765324871724,1,0.022223467512827468,0.955553064974345
SKU_00312,0,0.8065683946952138,1,0.19343160530478604,0.6131367893904278
SKU_00586,1,0.9516806066106746,0,0.048319393389325865,0.9033612132213487
SKU_00189,0,0.9503745770892171,1,0.04962542291078315,0.9007491541784339
SKU_00518,0,0.8751872528451704,1,0.12481274715482991,0.7503745056903405
SKU_00580,1,0.9922003212539094,0,0.00779967874609074,0.9844006425078187
SKU_00724,0,0.9862507725135634,1,0.013749227486436212,0.9725015450271272
SKU_00977,0,0.9242935447025362,1,0.0757064552974641,0.8485870894050721
SKU_00323,0,0.7669125469042023,1,0.23308745309579784,0.5338250938084045
SKU_00005,1,0.9416968983549489,0,0.05830310164505137,0.8833937967098975
SKU_00370,0,0.9910081431580069,1,0.0089918568419931,0.9820162863160138
SKU_00264,0,0.9425779808879082,1,0.057422019112091965,0.8851559617758162
SKU_00439,1,0.7662796468155594,0,0.2337203531844406,0.5325592936311188
SKU_00983,0,0.7047237597157285,1,0.29527624028427163,0.4094475194314569
SKU_00244,0,0.9660299831702891,1,0.033970016829711076,0.932059966340578
SKU_00458,0,0.8348274092196828,1,0.16517259078031712,0.6696548184393657
SKU_00640,0,0.5519180508570197,1,0.44808194914298044,0.10383610171403929
SKU_00497,0,0.5905164186497133,1,0.40948358135028695,0.18103283729942632
SKU_00668,0,0.9500608232005099,1,0.04993917679948972,0.9001216464010202
SKU_00871,0,0.7242099692698082,1,0.2757900307301918,0.44841993853961637
SKU_00407,1,0.8469579703666015,0,0.1530420296333984,0.6939159407332031
SKU_00257,0,0.6810310829819534,1,0.318968917018047,0.36206216596390633
SKU_00236,0,0.9938827385183918,1,0.006117261481608173,0.9877654770367836
SKU_00006,1,0.7910978306090107,0,0.20890216939098943,0.5821956612180212
SKU_00100,0,0.8676649811953675,1,0.1323350188046324,0.7353299623907351
SKU_00701,0,0.9199187845502151,1,0.08008121544978505,0.8398375691004301
SKU_00646,0,0.9059656410113118,1,0.09403435898868802,0.8119312820226238
SKU_00068,0,0.5298616705616164,1,0.4701383294383838,0.059723341123232576
SKU_00448,0,0.7282003860950116,1,0.2717996139049886,0.456400772190023
SKU_00470,0,0.8615371192976984,1,0.1384628807023014,0.723074238595397
SKU_00126,1,0.6807561342663615,0,0.31924386573363817,0.36151226853272334
SKU_00164,0,0.7459538486689653,1,0.25404615133103464,0.49190769733793066
SKU_00850,0,0.98474266701605,1,0.015257332983949816,0.9694853340321001
SKU_00347,1,0.672152360302002,0,0.3278476396979979,0.3443047206040041
SKU_00368,0,0.9762558032865933,1,0.02374419671340637,0.952511606573187
SKU_00369,0,0.9914473027854874,1,0.008552697214512198,0.9828946055709752
SKU_00145,0,0.544186031931402,1,0.4558139680685979,0.0883720638628041
SKU_00563,0,0.827478400948947,1,0.17252159905105321,0.6549568018978937
SKU_00898,1,0.9437828149402887,0,0.05621718505971142,0.8875656298805773
SKU_00930,0,0.8324120816816517,1,0.16758791831834827,0.6648241633633034
SKU_00952,1,0.9526847978520369,0,0.04731520214796289,0.9053695957040739
SKU_00356,1,0.8090296227832696,0,0.19097037721673038,0.6180592455665392
SKU_00726,0,0.9013043269248706,1,0.09869567307512946,0.8026086538497411
SKU_00576,0,0.6096793632698951,1,0.39032063673010475,0.21935872653979038
SKU_00794,0,0.9793769020549311,1,0.020623097945068853,0.9587538041098622
SKU_00424,0,0.9041091138037843,1,0.09589088619621558,0.8082182276075688
SKU_00704,0,0.9788322251845615,1,0.021167774815438675,0.9576644503691228
SKU_00736,0,0.867281798900855,1,0.13271820109914467,0.7345635978017103
SKU_00982,1,0.8988881611502647,0,0.10111183884973518,0.7977763223005295
SKU_00878,0,0.8405138619469439,1,0.1594861380530562,0.6810277238938877
SKU_00500,1,0.6568239350317809,0,0.3431760649682192,0.31364787006356176
SKU_00128,0,0.9695651055078331,1,0.030434894492166718,0.9391302110156664
SKU_00840,0,0.5901398024506459,1,0.4098601975493541,0.1802796049012918
SKU_00626,0,0.5828498986807141,1,0.41715010131928576,0.16569979736142837
SKU_00371,1,0.869574018904554,0,0.13042598109544595,0.739148037809108
SKU_00171,0,0.9778257125484305,1,0.022174287451569234,0.9556514250968613
SKU_00290,0,0.9567877734043362,1,0.043212226595663636,0.9135755468086726
SKU_00856,0,0.6262001352934924,1,0.37379986470650745,0.25240027058698494
SKU_00655,0,0.9956823556446457,1,0.004317644355354393,0.9913647112892913
SKU_00557,1,0.8658509836363849,0,0.1341490163636149,0.73170196727277
SKU_00148,1,0.6228652858915037,0,0.3771347141084961,0.2457305717830076
SKU_00382,0,0.5756564683631857,1,0.42434353163681465,0.15131293672637108
SKU_00559,0,0.8530753195439751,1,0.14692468045602453,0.7061506390879506
SKU_00098,1,0.6675918356304356,0,0.33240816436956416,0.3351836712608714
SKU_00465,0,0.8609098625308524,1,0.13909013746914758,0.7218197250617049
SKU_00665,0,0.9286022814877675,1,0.07139771851223223,0.8572045629755353
SKU_00821,1,0.9909626643256559,0,0.009037335674343956,0.981925328651312
SKU_00610,0,0.59106873904524,1,0.40893126095476023,0.1821374780904798
SKU_00332,0,0.7861348853173592,1,0.21386511468264088,0.5722697706347183
SKU_00630,0,0.5841624705126689,1,0.4158375294873312,0.16832494102533768
SKU_00515,1,0.5318542889243473,0,0.46814571107565317,0.0637085778486941
SKU_00149,0,0.6217561272722824,1,0.3782438727277175,0.24351225454456488
SKU_00868,0,0.9915422711700821,1,0.008457728829917889,0.9830845423401642
SKU_00044,0,0.9651675974084885,1,0.03483240259151194,0.9303351948169765
SKU_00205,0,0.5747091536878696,1,0.42529084631213054,0.14941830737573902
SKU_00772,1,0.6556896452602273,0,0.34431035473977245,0.3113792905204549
SKU_00621,0,0.8411896941601306,1,0.15881030583986966,0.6823793883202609
SKU_00634,1,0.9351613413439896,0,0.06483865865601048,0.8703226826879792
SKU_00925,0,0.6364924790202798,1,0.3635075209797204,0.27298495804055944
SKU_00955,0,0.7606122247656854,1,0.2393877752343151,0.5212244495313703
SKU_00687,0,0.8656000259046328,1,0.13439997409536752,0.7312000518092653
SKU_00649,0,0.9263560393852356,1,0.07364396061476482,0.8527120787704707
SKU_00882,0,0.6361281363380769,1,0.363871863661923,0.2722562726761539
SKU_00718,0,0.8282159760628157,1,0.17178402393718412,0.6564319521256317
SKU_00442,0,0.9980823230016845,1,0.001917676998315492,0.9961646460033691
SKU_00456,0,0.8188052711864652,1,0.1811947288135347,0.6376105423729305
SKU_00004,0,0.7639040041795432,1,0.2360959958204566,0.5278080083590866
SKU_00208,0,0.7671614746191697,1,0.23283852538083022,0.5343229492383395
SKU_00945,0,0.9858837836210662,1,0.014116216378933674,0.9717675672421325
SKU_00072,0,0.661975112905497,1,0.338024887094503,0.32395022581099403
