order_id,sku_id,bin_id,pick_qty
ORD_0014692,SKU_00342,BIN_000150,7
ORD_0014692,SKU_00304,BIN_000615,14
ORD_0014692,SKU_00990,BIN_000192,12
ORD_0014692,SKU_00834,BIN_000898,2
ORD_0014692,SKU_00968,BIN_000892,6
ORD_0014693,SKU_00765,BIN_001220,5
ORD_0014693,SKU_00009,BIN_001095,10
ORD_0014693,SKU_00273,BIN_001134,19
ORD_0014693,SKU_00699,BIN_000591,10
ORD_0014694,SKU_00271,BIN_000240,2
ORD_0014694,SKU_00847,BIN_000495,13
ORD_0014694,SKU_00474,BIN_000207,7
ORD_0014694,SKU_00166,BIN_000177,19
ORD_0014694,SKU_00770,BIN_000026,6
ORD_0014695,SKU_00488,BIN_000070,11
ORD_0014695,SKU_00123,BIN_000052,7
ORD_0014695,SKU_00574,BIN_000516,8
ORD_0014695,SKU_00885,BIN_000635,6
ORD_0014695,SKU_00251,BIN_000818,9
ORD_0014696,SKU_00013,BIN_000596,13
ORD_0014696,SKU_00700,BIN_000065,11
ORD_0014696,SKU_00621,BIN_000388,10
ORD_0014696,SKU_00416,BIN_001169,15
ORD_0014696,SKU_00097,BIN_000006,3
ORD_0014696,SKU_00536,BIN_000312,2
ORD_0014696,SKU_00113,BIN_001261,2
ORD_0014696,SKU_00082,BIN_000621,8
ORD_0014697,SKU_00572,BIN_000845,8
ORD_0014698,SKU_00921,BIN_000708,5
ORD_0014698,SKU_00678,BIN_000462,15
ORD_0014698,SKU_00154,BIN_001389,3
ORD_0014698,SKU_00470,BIN_001384,12
ORD_0014698,SKU_00221,BIN_000632,14
ORD_0014698,SKU_00161,BIN_000623,13
ORD_0014698,SKU_00808,BIN_000281,7
ORD_0014698,SKU_00728,BIN_000722,10
ORD_0014699,SKU_00944,BIN_001287,15
ORD_0014699,SKU_00807,BIN_000362,11
ORD_0014699,SKU_00385,BIN_001163,12
ORD_0014699,SKU_00278,BIN_000573,6
ORD_0014699,SKU_00933,BIN_001379,14
ORD_0014699,SKU_00850,BIN_001044,18
ORD_0014699,SKU_00631,BIN_000193,7
ORD_0014700,SKU_00839,BIN_000469,5
ORD_0014701,SKU_00219,BIN_000481,3
ORD_0014701,SKU_00865,BIN_001368,17
ORD_0014701,SKU_00647,BIN_000439,6
ORD_0014701,SKU_00847,BIN_000495,14
ORD_0014701,SKU_00710,BIN_001226,11
ORD_0014701,SKU_00258,BIN_000913,17
ORD_0014702,SKU_00415,BIN_000878,14
ORD_0014702,SKU_00076,BIN_000802,7
ORD_0014702,SKU_00694,BIN_000687,5
ORD_0014703,SKU_00542,BIN_000697,19
ORD_0014704,SKU_00701,BIN_000329,14
ORD_0014704,SKU_00196,BIN_000578,3
ORD_0014705,SKU_00389,BIN_000850,7
ORD_0014705,SKU_00381,BIN_000517,12
ORD_0014705,SKU_00580,BIN_000515,1
ORD_0014705,SKU_00987,BIN_001020,14
ORD_0014705,SKU_00611,BIN_001167,10
ORD_0014705,SKU_00697,BIN_000425,9
ORD_0014705,SKU_00472,BIN_000544,12
ORD_0014706,SKU_00342,BIN_000150,7
ORD_0014706,SKU_00244,BIN_000012,11
ORD_0014706,SKU_00122,BIN_000777,1
ORD_0014706,SKU_00484,BIN_000739,9
ORD_0014706,SKU_00953,BIN_000870,15
ORD_0014707,SKU_00603,BIN_000558,12
ORD_0014707,SKU_00323,BIN_000672,13
ORD_0014707,SKU_00210,BIN_000342,12
ORD_0014707,SKU_00741,BIN_001071,17
ORD_0014708,SKU_00883,BIN_000764,19
ORD_0014709,SKU_00532,BIN_001367,8
ORD_0014709,SKU_00273,BIN_001134,10
ORD_0014709,SKU_00703,BIN_000793,4
ORD_0014709,SKU_00690,BIN_001128,13
ORD_0014709,SKU_00631,BIN_000193,8
ORD_0014709,SKU_00265,BIN_001351,6
ORD_0014709,SKU_00431,BIN_001276,1
ORD_0014710,SKU_00277,BIN_000939,2
ORD_0014710,SKU_00811,BIN_001190,1
ORD_0014710,SKU_00449,BIN_001443,13
ORD_0014710,SKU_00307,BIN_001246,9
ORD_0014710,SKU_00304,BIN_000615,6
ORD_0014711,SKU_00707,BIN_000735,15
ORD_0014711,SKU_00637,BIN_001474,8
ORD_0014711,SKU_00288,BIN_000009,11
ORD_0014711,SKU_00369,BIN_001061,16
ORD_0014712,SKU_00071,BIN_000346,13
ORD_0014713,SKU_00159,BIN_000712,14
ORD_0014713,SKU_00631,BIN_000193,9
ORD_0014713,SKU_00708,BIN_000960,7
ORD_0014713,SKU_00304,BIN_000615,10
ORD_0014713,SKU_00535,BIN_000619,4
ORD_0014713,SKU_00823,BIN_000540,10
ORD_0014713,SKU_00937,BIN_000661,18
ORD_0014714,SKU_00732,BIN_000825,7
ORD_0014714,SKU_00751,BIN_000768,13
ORD_0014714,SKU_00643,BIN_001102,12
ORD_0014715,SKU_00266,BIN_000071,16
ORD_0014716,SKU_00578,BIN_001313,17
ORD_0014716,SKU_00983,BIN_001196,17
ORD_0014716,SKU_00116,BIN_000344,18
ORD_0014716,SKU_00834,BIN_000898,10
ORD_0014716,SKU_00100,BIN_000453,5
ORD_0014716,SKU_00407,BIN_000321,16
ORD_0014716,SKU_00799,BIN_000483,1
ORD_0014717,SKU_00642,BIN_000820,15
ORD_0014717,SKU_00875,BIN_001197,10
ORD_0014717,SKU_00614,BIN_000984,14
ORD_0014717,SKU_00921,BIN_000708,5
ORD_0014717,SKU_00469,BIN_000709,14
ORD_0014717,SKU_00685,BIN_001096,5
ORD_0014718,SKU_00943,BIN_000529,18
ORD_0014718,SKU_00141,BIN_001332,10
ORD_0014719,SKU_00874,BIN_000028,7
ORD_0014719,SKU_00591,BIN_000104,12
ORD_0014719,SKU_00692,BIN_000786,17
ORD_0014719,SKU_00529,BIN_001395,6
ORD_0014719,SKU_00429,BIN_001394,4
ORD_0014719,SKU_00171,BIN_000420,4
ORD_0014719,SKU_00507,BIN_001006,9
ORD_0014719,SKU_00921,BIN_000708,8
ORD_0014720,SKU_00144,BIN_000961,3
ORD_0014721,SKU_00094,BIN_001228,14
ORD_0014721,SKU_00458,BIN_000991,18
ORD_0014722,SKU_00771,BIN_000996,10
ORD_0014722,SKU_00583,BIN_000085,8
ORD_0014722,SKU_00238,BIN_000720,19
ORD_0014722,SKU_00044,BIN_000391,4
ORD_0014722,SKU_00854,BIN_000183,6
ORD_0014722,SKU_00624,BIN_001035,12
ORD_0014722,SKU_00328,BIN_000333,10
ORD_0014722,SKU_00964,BIN_001179,4
ORD_0014723,SKU_00997,BIN_001082,9
ORD_0014723,SKU_00006,BIN_001202,10
ORD_0014723,SKU_00014,BIN_000954,5
ORD_0014724,SKU_00764,BIN_000033,10
ORD_0014725,SKU_00746,BIN_000855,11
ORD_0014725,SKU_00625,BIN_000675,10
ORD_0014725,SKU_00315,BIN_001113,5
ORD_0014726,SKU_00393,BIN_001221,18
ORD_0014726,SKU_00116,BIN_000344,13
ORD_0014726,SKU_00748,BIN_001132,15
ORD_0014726,SKU_00535,BIN_000619,7
ORD_0014727,SKU_00658,BIN_000011,11
ORD_0014727,SKU_00251,BIN_000818,4
ORD_0014727,SKU_00684,BIN_001431,11
ORD_0014727,SKU_00651,BIN_001050,10
ORD_0014727,SKU_00895,BIN_000972,14
ORD_0014727,SKU_00421,BIN_001004,19
ORD_0014728,SKU_00130,BIN_001254,11
ORD_0014728,SKU_00137,BIN_000418,10
ORD_0014728,SKU_00256,BIN_000039,17
ORD_0014728,SKU_00077,BIN_001433,9
ORD_0014728,SKU_00003,BIN_001011,8
ORD_0014728,SKU_00156,BIN_000331,2
ORD_0014729,SKU_00636,BIN_000997,6
ORD_0014729,SKU_00250,BIN_000889,17
ORD_0014729,SKU_00624,BIN_001035,1
ORD_0014729,SKU_00426,BIN_000490,12
ORD_0014729,SKU_00975,BIN_000882,6
ORD_0014729,SKU_00381,BIN_000517,12
ORD_0014729,SKU_00475,BIN_000447,19
ORD_0014730,SKU_00957,BIN_001422,1
ORD_0014730,SKU_00378,BIN_000673,10
ORD_0014730,SKU_00294,BIN_001229,18
ORD_0014730,SKU_00891,BIN_000976,9
ORD_0014730,SKU_00431,BIN_001276,19
ORD_0014730,SKU_00302,BIN_001472,12
ORD_0014730,SKU_00928,BIN_000048,12
ORD_0014730,SKU_00228,BIN_000093,14
ORD_0014731,SKU_00835,BIN_001322,7
ORD_0014731,SKU_00698,BIN_001227,10
ORD_0014731,SKU_00690,BIN_001128,7
ORD_0014731,SKU_00153,BIN_001001,16
ORD_0014731,SKU_00534,BIN_000626,17
ORD_0014731,SKU_00934,BIN_000144,1
ORD_0014731,SKU_00703,BIN_000793,4
ORD_0014731,SKU_00036,BIN_001168,12
ORD_0014732,SKU_00090,BIN_001406,12
ORD_0014733,SKU_00774,BIN_001200,11
ORD_0014733,SKU_00909,BIN_001031,16
ORD_0014733,SKU_00482,BIN_001489,17
ORD_0014733,SKU_00660,BIN_000896,9
ORD_0014733,SKU_00235,BIN_001392,16
ORD_0014734,SKU_00510,BIN_000407,8
ORD_0014734,SKU_00223,BIN_000270,18
ORD_0014734,SKU_00318,BIN_000283,16
ORD_0014734,SKU_00921,BIN_000708,1
ORD_0014734,SKU_00626,BIN_000736,6
ORD_0014734,SKU_00469,BIN_000709,9
ORD_0014734,SKU_00512,BIN_001353,18
ORD_0014735,SKU_00255,BIN_000510,19
ORD_0014735,SKU_00650,BIN_000767,4
ORD_0014735,SKU_00073,BIN_001312,17
ORD_0014735,SKU_00131,BIN_000336,19
ORD_0014735,SKU_00510,BIN_000407,13
ORD_0014735,SKU_00810,BIN_000937,14
ORD_0014735,SKU_00522,BIN_001356,8
ORD_0014735,SKU_00383,BIN_000457,3
ORD_0014736,SKU_00100,BIN_000453,5
ORD_0014736,SKU_00331,BIN_001186,12
ORD_0014736,SKU_00591,BIN_000104,13
ORD_0014736,SKU_00839,BIN_000469,15
ORD_0014736,SKU_00073,BIN_001312,6
ORD_0014736,SKU_00123,BIN_000052,6
ORD_0014736,SKU_00726,BIN_000191,10
ORD_0014737,SKU_00471,BIN_000597,7
ORD_0014737,SKU_00042,BIN_000715,15
ORD_0014737,SKU_00241,BIN_000042,6
ORD_0014737,SKU_00458,BIN_000991,17
ORD_0014738,SKU_00685,BIN_001096,8
ORD_0014738,SKU_00499,BIN_001195,14
ORD_0014738,SKU_00331,BIN_001186,9
ORD_0014738,SKU_00954,BIN_000286,2
ORD_0014738,SKU_00020,BIN_001063,2
ORD_0014738,SKU_00302,BIN_001472,10
ORD_0014738,SKU_00672,BIN_001103,11
ORD_0014738,SKU_00441,BIN_001133,12
ORD_0014739,SKU_00952,BIN_001432,12
ORD_0014739,SKU_00610,BIN_001362,13
ORD_0014739,SKU_00518,BIN_001328,12
ORD_0014739,SKU_00235,BIN_001392,15
ORD_0014739,SKU_00942,BIN_001419,12
ORD_0014739,SKU_00820,BIN_000886,9
ORD_0014739,SKU_00883,BIN_000764,11
ORD_0014740,SKU_00374,BIN_000636,19
ORD_0014740,SKU_00764,BIN_000033,5
ORD_0014740,SKU_00014,BIN_000954,7
ORD_0014740,SKU_00361,BIN_000236,18
ORD_0014740,SKU_00606,BIN_000912,10
ORD_0014741,SKU_00034,BIN_001286,1
ORD_0014741,SKU_00582,BIN_000114,5
ORD_0014741,SKU_00466,BIN_000875,12
ORD_0014741,SKU_00831,BIN_000063,16
ORD_0014741,SKU_00180,BIN_001470,18
ORD_0014742,SKU_00346,BIN_001308,18
ORD_0014742,SKU_00369,BIN_001061,5
ORD_0014742,SKU_00186,BIN_000805,16
ORD_0014742,SKU_00042,BIN_000715,12
ORD_0014742,SKU_00617,BIN_000751,18
ORD_0014742,SKU_00019,BIN_000223,1
ORD_0014742,SKU_00078,BIN_001418,7
ORD_0014742,SKU_00625,BIN_000675,15
ORD_0014743,SKU_00916,BIN_001258,4
ORD_0014743,SKU_00947,BIN_000809,11
ORD_0014743,SKU_00820,BIN_000886,15
ORD_0014743,SKU_00630,BIN_001059,18
ORD_0014744,SKU_00009,BIN_001095,16
ORD_0014744,SKU_00190,BIN_001010,6
ORD_0014744,SKU_00406,BIN_000846,16
ORD_0014744,SKU_00982,BIN_000415,2
ORD_0014744,SKU_00949,BIN_000522,7
ORD_0014745,SKU_00424,BIN_000099,16
ORD_0014745,SKU_00252,BIN_000518,5
ORD_0014745,SKU_00410,BIN_000127,19
ORD_0014745,SKU_00324,BIN_001036,13
ORD_0014745,SKU_00632,BIN_000801,18
ORD_0014745,SKU_00241,BIN_000042,13
ORD_0014745,SKU_00105,BIN_000440,5
ORD_0014745,SKU_00757,BIN_000810,15
ORD_0014746,SKU_00803,BIN_000424,7
ORD_0014746,SKU_00456,BIN_000500,3
ORD_0014746,SKU_00021,BIN_001404,4
ORD_0014746,SKU_00476,BIN_001327,10
ORD_0014746,SKU_00742,BIN_000702,4
ORD_0014746,SKU_00506,BIN_000505,4
ORD_0014746,SKU_00447,BIN_000953,11
ORD_0014747,SKU_00912,BIN_001411,8
ORD_0014747,SKU_00689,BIN_000034,15
ORD_0014747,SKU_00863,BIN_000287,8
ORD_0014748,SKU_00220,BIN_000641,13
ORD_0014748,SKU_00346,BIN_001308,16
ORD_0014748,SKU_00745,BIN_000890,13
ORD_0014748,SKU_00656,BIN_001013,2
ORD_0014748,SKU_00840,BIN_001114,18
ORD_0014748,SKU_00474,BIN_000207,9
ORD_0014748,SKU_00060,BIN_000780,9
ORD_0014748,SKU_00648,BIN_001446,17
ORD_0014749,SKU_00398,BIN_000179,19
ORD_0014749,SKU_00153,BIN_001001,18
ORD_0014749,SKU_00721,BIN_001493,17
ORD_0014749,SKU_00016,BIN_000102,12
ORD_0014749,SKU_00589,BIN_000000,4
ORD_0014749,SKU_00214,BIN_000666,13
ORD_0014749,SKU_00075,BIN_000571,7
ORD_0014750,SKU_00795,BIN_000165,18
ORD_0014750,SKU_00500,BIN_000317,7
ORD_0014750,SKU_00844,BIN_000493,11
ORD_0014751,SKU_00789,BIN_000288,11
ORD_0014751,SKU_00886,BIN_000499,10
ORD_0014751,SKU_00423,BIN_000360,18
ORD_0014751,SKU_00207,BIN_001345,10
ORD_0014751,SKU_00012,BIN_000204,15
ORD_0014751,SKU_00200,BIN_001451,7
ORD_0014751,SKU_00109,BIN_000945,11
ORD_0014751,SKU_00493,BIN_000594,13
ORD_0014752,SKU_00662,BIN_000163,7
ORD_0014752,SKU_00675,BIN_000356,14
ORD_0014752,SKU_00082,BIN_000621,8
ORD_0014752,SKU_00228,BIN_000093,9
ORD_0014752,SKU_00723,BIN_000007,10
ORD_0014752,SKU_00530,BIN_000692,6
ORD_0014752,SKU_00533,BIN_000511,14
ORD_0014753,SKU_00390,BIN_000203,4
ORD_0014753,SKU_00044,BIN_000391,17
ORD_0014754,SKU_00310,BIN_001285,11
ORD_0014754,SKU_00556,BIN_000357,10
ORD_0014755,SKU_00346,BIN_001308,14
ORD_0014755,SKU_00305,BIN_001464,11
ORD_0014755,SKU_00080,BIN_001497,3
ORD_0014755,SKU_00582,BIN_000114,1
ORD_0014755,SKU_00062,BIN_001257,10
ORD_0014755,SKU_00848,BIN_000064,7
ORD_0014755,SKU_00341,BIN_001039,11
ORD_0014755,SKU_00196,BIN_000578,13
ORD_0014756,SKU_00643,BIN_001102,6
ORD_0014757,SKU_00491,BIN_000156,15
ORD_0014757,SKU_00391,BIN_001250,10
ORD_0014757,SKU_00699,BIN_000591,15
ORD_0014758,SKU_00608,BIN_000730,14
ORD_0014758,SKU_00420,BIN_000260,9
ORD_0014759,SKU_00684,BIN_001431,2
ORD_0014759,SKU_00021,BIN_001404,17
ORD_0014759,SKU_00186,BIN_000805,4
ORD_0014759,SKU_00087,BIN_001300,14
ORD_0014759,SKU_00168,BIN_000717,10
ORD_0014760,SKU_00660,BIN_000896,10
ORD_0014760,SKU_00580,BIN_000515,17
ORD_0014761,SKU_00461,BIN_001359,4
ORD_0014761,SKU_00518,BIN_001328,2
ORD_0014761,SKU_00956,BIN_001174,3
ORD_0014761,SKU_00305,BIN_001464,10
ORD_0014761,SKU_00808,BIN_000281,2
ORD_0014762,SKU_00431,BIN_001276,15
ORD_0014762,SKU_00808,BIN_000281,7
ORD_0014762,SKU_00855,BIN_000952,1
ORD_0014762,SKU_00020,BIN_001063,11
ORD_0014762,SKU_00946,BIN_000449,5
ORD_0014763,SKU_00672,BIN_001103,5
ORD_0014763,SKU_00411,BIN_000867,1
ORD_0014763,SKU_00114,BIN_000485,19
ORD_0014763,SKU_00796,BIN_000631,5
ORD_0014763,SKU_00347,BIN_001277,3
ORD_0014764,SKU_00872,BIN_000032,12
ORD_0014764,SKU_00105,BIN_000440,1
ORD_0014764,SKU_00580,BIN_000515,3
ORD_0014765,SKU_00966,BIN_001158,17
ORD_0014765,SKU_00163,BIN_000148,17
ORD_0014765,SKU_00723,BIN_000007,7
ORD_0014765,SKU_00717,BIN_000957,3
ORD_0014765,SKU_00687,BIN_000742,17
ORD_0014765,SKU_00782,BIN_000833,13
ORD_0014765,SKU_00744,BIN_000497,17
ORD_0014765,SKU_00343,BIN_000785,3
ORD_0014766,SKU_00682,BIN_000477,5
ORD_0014766,SKU_00617,BIN_000751,4
ORD_0014766,SKU_00489,BIN_001242,4
ORD_0014767,SKU_00144,BIN_000961,14
ORD_0014767,SKU_00760,BIN_001315,10
ORD_0014767,SKU_00345,BIN_001343,16
ORD_0014767,SKU_00953,BIN_000870,9
ORD_0014767,SKU_00569,BIN_001175,19
ORD_0014767,SKU_00296,BIN_000347,2
ORD_0014768,SKU_00687,BIN_000742,2
ORD_0014768,SKU_00778,BIN_000274,5
ORD_0014768,SKU_00262,BIN_000607,10
ORD_0014768,SKU_00957,BIN_001422,19
ORD_0014769,SKU_00315,BIN_001113,14
ORD_0014769,SKU_00394,BIN_001473,18
ORD_0014769,SKU_00222,BIN_000412,11
ORD_0014769,SKU_00122,BIN_000777,16
ORD_0014769,SKU_00545,BIN_001324,18
ORD_0014769,SKU_00500,BIN_000317,16
ORD_0014770,SKU_00630,BIN_001059,3
ORD_0014770,SKU_00707,BIN_000735,8
ORD_0014770,SKU_00773,BIN_000188,3
ORD_0014771,SKU_00583,BIN_000085,17
ORD_0014771,SKU_00873,BIN_000170,3
ORD_0014771,SKU_00792,BIN_000168,18
ORD_0014771,SKU_00439,BIN_000811,18
ORD_0014771,SKU_00916,BIN_001258,14
ORD_0014771,SKU_00399,BIN_000230,17
ORD_0014772,SKU_00851,BIN_000435,13
ORD_0014772,SKU_00364,BIN_000465,5
ORD_0014772,SKU_00363,BIN_001439,3
ORD_0014773,SKU_00783,BIN_001217,12
ORD_0014773,SKU_00866,BIN_000608,18
ORD_0014773,SKU_00927,BIN_001465,13
ORD_0014773,SKU_00261,BIN_000963,14
ORD_0014773,SKU_00159,BIN_000712,12
ORD_0014774,SKU_00876,BIN_000648,8
ORD_0014774,SKU_00716,BIN_000563,5
ORD_0014774,SKU_00154,BIN_001389,17
ORD_0014775,SKU_00480,BIN_001484,11
ORD_0014775,SKU_00663,BIN_000781,9
ORD_0014775,SKU_00069,BIN_001047,17
ORD_0014776,SKU_00298,BIN_000614,3
ORD_0014776,SKU_00826,BIN_001256,17
ORD_0014776,SKU_00361,BIN_000236,10
ORD_0014776,SKU_00277,BIN_000939,4
ORD_0014777,SKU_00260,BIN_000790,16
ORD_0014778,SKU_00451,BIN_000943,14
ORD_0014778,SKU_00506,BIN_000505,11
ORD_0014779,SKU_00617,BIN_000751,4
ORD_0014779,SKU_00408,BIN_001247,8
ORD_0014779,SKU_00431,BIN_001276,8
ORD_0014779,SKU_00067,BIN_001393,12
ORD_0014779,SKU_00528,BIN_001108,19
ORD_0014779,SKU_00164,BIN_000694,13
ORD_0014779,SKU_00886,BIN_000499,1
ORD_0014779,SKU_00891,BIN_000976,16
ORD_0014780,SKU_00485,BIN_001040,17
ORD_0014780,SKU_00687,BIN_000742,1
ORD_0014781,SKU_00724,BIN_000703,9
ORD_0014781,SKU_00989,BIN_001424,2
ORD_0014781,SKU_00160,BIN_001116,8
ORD_0014781,SKU_00094,BIN_001228,4
ORD_0014781,SKU_00858,BIN_001057,12
ORD_0014781,SKU_00168,BIN_000717,19
ORD_0014781,SKU_00116,BIN_000344,19
ORD_0014782,SKU_00968,BIN_000892,5
ORD_0014782,SKU_00641,BIN_000067,3
ORD_0014782,SKU_00672,BIN_001103,12
ORD_0014782,SKU_00662,BIN_000163,16
ORD_0014782,SKU_00710,BIN_001226,19
ORD_0014782,SKU_00479,BIN_000858,18
ORD_0014782,SKU_00010,BIN_000531,1
ORD_0014782,SKU_00217,BIN_000606,12
ORD_0014783,SKU_00414,BIN_001267,18
ORD_0014783,SKU_00464,BIN_000551,14
ORD_0014783,SKU_00246,BIN_001263,18
ORD_0014783,SKU_00033,BIN_001305,19
ORD_0014783,SKU_00949,BIN_000522,1
ORD_0014783,SKU_00186,BIN_000805,1
ORD_0014784,SKU_00435,BIN_000980,18
ORD_0014785,SKU_00287,BIN_001336,18
ORD_0014785,SKU_00322,BIN_001218,19
ORD_0014785,SKU_00117,BIN_000946,17
ORD_0014785,SKU_00398,BIN_000179,14
ORD_0014785,SKU_00719,BIN_001193,18
ORD_0014786,SKU_00957,BIN_001422,14
ORD_0014786,SKU_00691,BIN_001374,8
ORD_0014786,SKU_00631,BIN_000193,10
ORD_0014786,SKU_00932,BIN_001155,15
ORD_0014786,SKU_00698,BIN_001227,9
ORD_0014786,SKU_00700,BIN_000065,16
ORD_0014786,SKU_00412,BIN_001377,3
ORD_0014786,SKU_00024,BIN_000364,16
ORD_0014787,SKU_00789,BIN_000288,3
ORD_0014787,SKU_00727,BIN_000521,7
ORD_0014788,SKU_00600,BIN_001450,1
ORD_0014788,SKU_00871,BIN_000324,19
ORD_0014788,SKU_00093,BIN_000871,7
ORD_0014788,SKU_00684,BIN_001431,5
ORD_0014789,SKU_00990,BIN_000192,5
ORD_0014789,SKU_00545,BIN_001324,7
ORD_0014789,SKU_00153,BIN_001001,15
ORD_0014789,SKU_00778,BIN_000274,4
ORD_0014789,SKU_00406,BIN_000846,17
ORD_0014789,SKU_00361,BIN_000236,9
ORD_0014790,SKU_00656,BIN_001013,8
ORD_0014791,SKU_00485,BIN_001040,15
ORD_0014791,SKU_00674,BIN_000181,15
ORD_0014792,SKU_00847,BIN_000495,15
ORD_0014792,SKU_00212,BIN_000979,3
ORD_0014792,SKU_00672,BIN_001103,15
ORD_0014792,SKU_00340,BIN_000695,7
ORD_0014792,SKU_00562,BIN_000403,10
ORD_0014792,SKU_00020,BIN_001063,3
ORD_0014793,SKU_00186,BIN_000805,14
ORD_0014793,SKU_00640,BIN_000276,19
ORD_0014794,SKU_00475,BIN_000447,5
ORD_0014794,SKU_00185,BIN_001269,14
ORD_0014794,SKU_00132,BIN_000974,18
ORD_0014794,SKU_00221,BIN_000632,13
ORD_0014794,SKU_00918,BIN_001346,5
ORD_0014794,SKU_00796,BIN_000631,8
ORD_0014794,SKU_00393,BIN_001221,8
ORD_0014794,SKU_00176,BIN_001097,8
ORD_0014795,SKU_00631,BIN_000193,6
ORD_0014795,SKU_00964,BIN_001179,11
ORD_0014795,SKU_00887,BIN_000185,10
ORD_0014795,SKU_00110,BIN_000815,17
ORD_0014795,SKU_00865,BIN_001368,15
ORD_0014796,SKU_00649,BIN_000849,2
ORD_0014796,SKU_00243,BIN_000229,8
ORD_0014797,SKU_00954,BIN_000286,13
ORD_0014797,SKU_00860,BIN_001290,2
ORD_0014797,SKU_00660,BIN_000896,10
ORD_0014798,SKU_00670,BIN_000587,14
ORD_0014798,SKU_00685,BIN_001096,14
ORD_0014798,SKU_00630,BIN_001059,8
ORD_0014798,SKU_00371,BIN_000693,14
ORD_0014798,SKU_00252,BIN_000518,12
ORD_0014799,SKU_00191,BIN_001380,3
ORD_0014799,SKU_00424,BIN_000099,13
ORD_0014799,SKU_00759,BIN_001364,19
ORD_0014799,SKU_00599,BIN_000255,15
ORD_0014799,SKU_00025,BIN_000210,6
ORD_0014799,SKU_00170,BIN_000186,17
ORD_0014799,SKU_00620,BIN_000638,11
ORD_0014799,SKU_00140,BIN_000376,6
ORD_0014800,SKU_00586,BIN_000094,7
ORD_0014800,SKU_00249,BIN_001296,12
ORD_0014801,SKU_00696,BIN_001399,18
ORD_0014801,SKU_00364,BIN_000465,1
ORD_0014801,SKU_00298,BIN_000614,5
ORD_0014801,SKU_00794,BIN_001316,1
ORD_0014801,SKU_00347,BIN_001277,9
ORD_0014801,SKU_00404,BIN_000707,5
ORD_0014801,SKU_00593,BIN_000297,2
ORD_0014801,SKU_00161,BIN_000623,19
ORD_0014802,SKU_00510,BIN_000407,13
ORD_0014803,SKU_00853,BIN_001454,19
ORD_0014803,SKU_00453,BIN_000612,16
ORD_0014803,SKU_00280,BIN_000398,5
ORD_0014803,SKU_00024,BIN_000364,15
ORD_0014803,SKU_00930,BIN_001325,12
ORD_0014804,SKU_00152,BIN_000665,16
ORD_0014805,SKU_00283,BIN_000763,10
ORD_0014805,SKU_00440,BIN_000856,12
ORD_0014805,SKU_00477,BIN_000797,16
ORD_0014805,SKU_00396,BIN_000821,16
ORD_0014806,SKU_00694,BIN_000687,18
ORD_0014806,SKU_00932,BIN_001155,9
ORD_0014807,SKU_00897,BIN_001268,3
ORD_0014807,SKU_00424,BIN_000099,8
ORD_0014807,SKU_00791,BIN_000924,15
ORD_0014808,SKU_00136,BIN_000995,14
ORD_0014808,SKU_00653,BIN_000613,7
ORD_0014808,SKU_00610,BIN_001362,3
ORD_0014808,SKU_00002,BIN_001213,11
ORD_0014808,SKU_00054,BIN_001177,1
ORD_0014808,SKU_00518,BIN_001328,7
ORD_0014808,SKU_00552,BIN_000443,2
ORD_0014808,SKU_00925,BIN_000905,13
ORD_0014809,SKU_00747,BIN_000748,9
ORD_0014809,SKU_00702,BIN_000105,3
ORD_0014809,SKU_00619,BIN_000349,13
ORD_0014809,SKU_00681,BIN_000762,19
ORD_0014809,SKU_00449,BIN_001443,16
ORD_0014809,SKU_00383,BIN_000457,5
ORD_0014810,SKU_00741,BIN_001071,11
ORD_0014811,SKU_00793,BIN_000254,4
ORD_0014811,SKU_00336,BIN_000906,12
ORD_0014811,SKU_00610,BIN_001362,13
ORD_0014811,SKU_00826,BIN_001256,16
ORD_0014811,SKU_00708,BIN_000960,4
ORD_0014811,SKU_00030,BIN_001252,17
ORD_0014811,SKU_00124,BIN_001401,7
ORD_0014811,SKU_00459,BIN_000074,8
ORD_0014812,SKU_00500,BIN_000317,3
ORD_0014812,SKU_00414,BIN_001267,17
ORD_0014812,SKU_00578,BIN_001313,10
ORD_0014813,SKU_00451,BIN_000943,10
ORD_0014813,SKU_00708,BIN_000960,14
ORD_0014813,SKU_00086,BIN_000296,3
ORD_0014814,SKU_00168,BIN_000717,1
ORD_0014814,SKU_00723,BIN_000007,9
ORD_0014814,SKU_00140,BIN_000376,12
ORD_0014814,SKU_00073,BIN_001312,16
ORD_0014814,SKU_00580,BIN_000515,16
ORD_0014814,SKU_00848,BIN_000064,2
ORD_0014814,SKU_00872,BIN_000032,5
ORD_0014814,SKU_00818,BIN_000441,17
ORD_0014815,SKU_00012,BIN_000204,15
ORD_0014815,SKU_00897,BIN_001268,7
ORD_0014815,SKU_00258,BIN_000913,5
ORD_0014815,SKU_00693,BIN_000900,4
ORD_0014815,SKU_00244,BIN_000012,10
ORD_0014815,SKU_00561,BIN_001085,10
ORD_0014816,SKU_00524,BIN_001012,11
ORD_0014816,SKU_00300,BIN_001073,19
ORD_0014816,SKU_00978,BIN_001172,13
ORD_0014816,SKU_00970,BIN_001482,4
ORD_0014816,SKU_00200,BIN_001451,17
ORD_0014816,SKU_00789,BIN_000288,4
ORD_0014816,SKU_00427,BIN_000627,7
ORD_0014816,SKU_00793,BIN_000254,18
