from_bin,to_bin,distance
BIN_000601,BIN_000602,1.0
BIN_000601,BIN_000610,1.4142135623730951
BIN_000601,BIN_000611,1.0
BIN_000601,BIN_000612,1.4142135623730951
BIN_000601,BIN_001090,1.4142135623730951
BIN_000601,BIN_001091,1.0
BIN_000601,BIN_001092,1.4142135623730951
BIN_000601,BIN_001100,1.0
BIN_000601,BIN_001101,0.0
BIN_000601,BIN_001102,1.0
BIN_000601,BIN_001110,1.4142135623730951
BIN_000601,BIN_001111,1.0
BIN_000601,BIN_001112,1.4142135623730951
BIN_000602,BIN_000091,1.4142135623730951
BIN_000602,BIN_000092,1.0
BIN_000602,BIN_000093,1.4142135623730951
BIN_000602,BIN_000101,1.0
BIN_000602,BIN_000102,0.0
BIN_000602,BIN_000103,1.0
BIN_000602,BIN_000111,1.4142135623730951
BIN_000602,BIN_000112,1.0
BIN_000602,BIN_000113,1.4142135623730951
BIN_000602,BIN_000591,1.4142135623730951
BIN_000602,BIN_000592,1.0
BIN_000602,BIN_000593,1.4142135623730951
BIN_000602,BIN_000601,1.0
BIN_000602,BIN_000603,1.0
BIN_000602,BIN_000611,1.4142135623730951
BIN_000602,BIN_000612,1.0
BIN_000602,BIN_000613,1.4142135623730951
BIN_000602,BIN_001091,1.4142135623730951
BIN_000602,BIN_001092,1.0
BIN_000602,BIN_001093,1.4142135623730951
BIN_000602,BIN_001101,1.0
BIN_000602,BIN_001102,0.0
BIN_000602,BIN_001103,1.0
BIN_000602,BIN_001111,1.4142135623730951
BIN_000602,BIN_001112,1.0
BIN_000602,BIN_001113,1.4142135623730951
BIN_000603,BIN_000092,1.4142135623730951
BIN_000603,BIN_000093,1.0
BIN_000603,BIN_000094,1.4142135623730951
BIN_000603,BIN_000102,1.0
BIN_000603,BIN_000103,0.0
BIN_000603,BIN_000104,1.0
BIN_000603,BIN_000112,1.4142135623730951
BIN_000603,BIN_000113,1.0
BIN_000603,BIN_000114,1.4142135623730951
BIN_000603,BIN_000592,1.4142135623730951
BIN_000603,BIN_000593,1.0
BIN_000603,BIN_000594,1.4142135623730951
BIN_000603,BIN_000602,1.0
BIN_000603,BIN_000604,1.0
BIN_000603,BIN_000612,1.4142135623730951
BIN_000603,BIN_000613,1.0
BIN_000603,BIN_000614,1.4142135623730951
BIN_000603,BIN_001092,1.4142135623730951
BIN_000603,BIN_001093,1.0
BIN_000603,BIN_001094,1.4142135623730951
BIN_000603,BIN_001102,1.0
BIN_000603,BIN_001103,0.0
BIN_000603,BIN_001104,1.0
BIN_000603,BIN_001112,1.4142135623730951
BIN_000603,BIN_001113,1.0
BIN_000603,BIN_001114,1.4142135623730951
BIN_000604,BIN_000093,1.4142135623730951
BIN_000604,BIN_000094,1.0
BIN_000604,BIN_000095,1.4142135623730951
BIN_000604,BIN_000103,1.0
BIN_000604,BIN_000104,0.0
BIN_000604,BIN_000105,1.0
BIN_000604,BIN_000113,1.4142135623730951
BIN_000604,BIN_000114,1.0
BIN_000604,BIN_000115,1.4142135623730951
BIN_000604,BIN_000593,1.4142135623730951
BIN_000604,BIN_000594,1.0
BIN_000604,BIN_000595,1.4142135623730951
BIN_000604,BIN_000603,1.0
BIN_000604,BIN_000605,1.0
BIN_000604,BIN_000613,1.4142135623730951
BIN_000604,BIN_000614,1.0
BIN_000604,BIN_000615,1.4142135623730951
BIN_000604,BIN_001093,1.4142135623730951
BIN_000604,BIN_001094,1.0
BIN_000604,BIN_001095,1.4142135623730951
BIN_000604,BIN_001103,1.0
BIN_000604,BIN_001104,0.0
BIN_000604,BIN_001105,1.0
BIN_000604,BIN_001113,1.4142135623730951
BIN_000604,BIN_001114,1.0
BIN_000604,BIN_001115,1.4142135623730951
BIN_000605,BIN_000094,1.4142135623730951
BIN_000605,BIN_000095,1.0
BIN_000605,BIN_000096,1.4142135623730951
BIN_000605,BIN_000104,1.0
BIN_000605,BIN_000105,0.0
BIN_000605,BIN_000106,1.0
BIN_000605,BIN_000114,1.4142135623730951
BIN_000605,BIN_000115,1.0
BIN_000605,BIN_000116,1.4142135623730951
BIN_000605,BIN_000594,1.4142135623730951
BIN_000605,BIN_000595,1.0
BIN_000605,BIN_000596,1.4142135623730951
BIN_000605,BIN_000604,1.0
BIN_000605,BIN_000606,1.0
BIN_000605,BIN_000614,1.4142135623730951
BIN_000605,BIN_000615,1.0
BIN_000605,BIN_000616,1.4142135623730951
BIN_000605,BIN_001094,1.4142135623730951
BIN_000605,BIN_001095,1.0
BIN_000605,BIN_001096,1.4142135623730951
BIN_000605,BIN_001104,1.0
BIN_000605,BIN_001105,0.0
BIN_000605,BIN_001106,1.0
BIN_000605,BIN_001114,1.4142135623730951
BIN_000605,BIN_001115,1.0
BIN_000605,BIN_001116,1.4142135623730951
BIN_000606,BIN_000095,1.4142135623730951
BIN_000606,BIN_000096,1.0
BIN_000606,BIN_000097,1.4142135623730951
BIN_000606,BIN_000105,1.0
BIN_000606,BIN_000106,0.0
BIN_000606,BIN_000107,1.0
BIN_000606,BIN_000115,1.4142135623730951
BIN_000606,BIN_000116,1.0
BIN_000606,BIN_000117,1.4142135623730951
BIN_000606,BIN_000595,1.4142135623730951
BIN_000606,BIN_000596,1.0
BIN_000606,BIN_000597,1.4142135623730951
BIN_000606,BIN_000605,1.0
BIN_000606,BIN_000607,1.0
BIN_000606,BIN_000615,1.4142135623730951
BIN_000606,BIN_000616,1.0
BIN_000606,BIN_000617,1.4142135623730951
BIN_000606,BIN_001095,1.4142135623730951
BIN_000606,BIN_001096,1.0
BIN_000606,BIN_001097,1.4142135623730951
BIN_000606,BIN_001105,1.0
BIN_000606,BIN_001106,0.0
BIN_000606,BIN_001107,1.0
BIN_000606,BIN_001115,1.4142135623730951
BIN_000606,BIN_001116,1.0
BIN_000606,BIN_001117,1.4142135623730951
BIN_000607,BIN_000096,1.4142135623730951
BIN_000607,BIN_000097,1.0
BIN_000607,BIN_000098,1.4142135623730951
BIN_000607,BIN_000106,1.0
BIN_000607,BIN_000107,0.0
BIN_000607,BIN_000108,1.0
BIN_000607,BIN_000116,1.4142135623730951
BIN_000607,BIN_000117,1.0
BIN_000607,BIN_000118,1.4142135623730951
BIN_000607,BIN_000596,1.4142135623730951
BIN_000607,BIN_000597,1.0
BIN_000607,BIN_000598,1.4142135623730951
BIN_000607,BIN_000606,1.0
BIN_000607,BIN_000608,1.0
BIN_000607,BIN_000616,1.4142135623730951
BIN_000607,BIN_000617,1.0
BIN_000607,BIN_000618,1.4142135623730951
BIN_000607,BIN_001096,1.4142135623730951
BIN_000607,BIN_001097,1.0
BIN_000607,BIN_001098,1.4142135623730951
BIN_000607,BIN_001106,1.0
BIN_000607,BIN_001107,0.0
BIN_000607,BIN_001108,1.0
BIN_000607,BIN_001116,1.4142135623730951
BIN_000607,BIN_001117,1.0
BIN_000607,BIN_001118,1.4142135623730951
BIN_000608,BIN_000097,1.4142135623730951
BIN_000608,BIN_000098,1.0
BIN_000608,BIN_000099,1.4142135623730951
BIN_000608,BIN_000107,1.0
BIN_000608,BIN_000108,0.0
BIN_000608,BIN_000109,1.0
BIN_000608,BIN_000117,1.4142135623730951
BIN_000608,BIN_000118,1.0
BIN_000608,BIN_000119,1.4142135623730951
BIN_000608,BIN_000597,1.4142135623730951
BIN_000608,BIN_000598,1.0
BIN_000608,BIN_000599,1.4142135623730951
BIN_000608,BIN_000607,1.0
BIN_000608,BIN_000609,1.0
BIN_000608,BIN_000617,1.4142135623730951
BIN_000608,BIN_000618,1.0
BIN_000608,BIN_000619,1.4142135623730951
BIN_000608,BIN_001097,1.4142135623730951
BIN_000608,BIN_001098,1.0
BIN_000608,BIN_001099,1.4142135623730951
BIN_000608,BIN_001107,1.0
BIN_000608,BIN_001108,0.0
BIN_000608,BIN_001109,1.0
BIN_000608,BIN_001117,1.4142135623730951
BIN_000608,BIN_001118,1.0
BIN_000608,BIN_001119,1.4142135623730951
BIN_000609,BIN_000098,1.4142135623730951
BIN_000609,BIN_000099,1.0
BIN_000609,BIN_000108,1.0
BIN_000609,BIN_000109,0.0
BIN_000609,BIN_000118,1.4142135623730951
BIN_000609,BIN_000119,1.0
BIN_000609,BIN_000598,1.4142135623730951
BIN_000609,BIN_000599,1.0
BIN_000609,BIN_000608,1.0
BIN_000609,BIN_000618,1.4142135623730951
BIN_000609,BIN_000619,1.0
BIN_000609,BIN_001098,1.4142135623730951
BIN_000609,BIN_001099,1.0
BIN_000609,BIN_001108,1.0
BIN_000609,BIN_001109,0.0
BIN_000609,BIN_001118,1.4142135623730951
BIN_000609,BIN_001119,1.0
BIN_000610,BIN_000100,1.0
BIN_000610,BIN_000101,1.4142135623730951
BIN_000610,BIN_000110,0.0
BIN_000610,BIN_000111,1.0
BIN_000610,BIN_000120,1.0
BIN_000610,BIN_000121,1.4142135623730951
BIN_000610,BIN_000600,1.0
BIN_000610,BIN_000601,1.4142135623730951
BIN_000610,BIN_000611,1.0
BIN_000610,BIN_000620,1.0
BIN_000610,BIN_000621,1.4142135623730951
BIN_000610,BIN_001100,1.0
BIN_000610,BIN_001101,1.4142135623730951
BIN_000610,BIN_001110,0.0
BIN_000610,BIN_001111,1.0
BIN_000610,BIN_001120,1.0
BIN_000610,BIN_001121,1.4142135623730951
BIN_000611,BIN_000100,1.4142135623730951
BIN_000611,BIN_000101,1.0
BIN_000611,BIN_000102,1.4142135623730951
BIN_000611,BIN_000110,1.0
BIN_000611,BIN_000111,0.0
BIN_000611,BIN_000112,1.0
BIN_000611,BIN_000120,1.4142135623730951
BIN_000611,BIN_000121,1.0
BIN_000611,BIN_000122,1.4142135623730951
BIN_000611,BIN_000600,1.4142135623730951
BIN_000611,BIN_000601,1.0
BIN_000611,BIN_000602,1.4142135623730951
BIN_000611,BIN_000610,1.0
BIN_000611,BIN_000612,1.0
BIN_000611,BIN_000620,1.4142135623730951
BIN_000611,BIN_000621,1.0
BIN_000611,BIN_000622,1.4142135623730951
BIN_000611,BIN_001100,1.4142135623730951
BIN_000611,BIN_001101,1.0
BIN_000611,BIN_001102,1.4142135623730951
BIN_000611,BIN_001110,1.0
BIN_000611,BIN_001111,0.0
BIN_000611,BIN_001112,1.0
BIN_000611,BIN_001120,1.4142135623730951
BIN_000611,BIN_001121,1.0
BIN_000611,BIN_001122,1.4142135623730951
BIN_000612,BIN_000101,1.4142135623730951
BIN_000612,BIN_000102,1.0
BIN_000612,BIN_000103,1.4142135623730951
BIN_000612,BIN_000111,1.0
BIN_000612,BIN_000112,0.0
BIN_000612,BIN_000113,1.0
BIN_000612,BIN_000121,1.4142135623730951
BIN_000612,BIN_000122,1.0
BIN_000612,BIN_000123,1.4142135623730951
BIN_000612,BIN_000601,1.4142135623730951
BIN_000612,BIN_000602,1.0
BIN_000612,BIN_000603,1.4142135623730951
BIN_000612,BIN_000611,1.0
BIN_000612,BIN_000613,1.0
BIN_000612,BIN_000621,1.4142135623730951
BIN_000612,BIN_000622,1.0
BIN_000612,BIN_000623,1.4142135623730951
BIN_000612,BIN_001101,1.4142135623730951
BIN_000612,BIN_001102,1.0
BIN_000612,BIN_001103,1.4142135623730951
BIN_000612,BIN_001111,1.0
BIN_000612,BIN_001112,0.0
BIN_000612,BIN_001113,1.0
BIN_000612,BIN_001121,1.4142135623730951
BIN_000612,BIN_001122,1.0
BIN_000612,BIN_001123,1.4142135623730951
BIN_000613,BIN_000102,1.4142135623730951
BIN_000613,BIN_000103,1.0
BIN_000613,BIN_000104,1.4142135623730951
BIN_000613,BIN_000112,1.0
BIN_000613,BIN_000113,0.0
BIN_000613,BIN_000114,1.0
BIN_000613,BIN_000122,1.4142135623730951
BIN_000613,BIN_000123,1.0
BIN_000613,BIN_000124,1.4142135623730951
BIN_000613,BIN_000602,1.4142135623730951
BIN_000613,BIN_000603,1.0
BIN_000613,BIN_000604,1.4142135623730951
BIN_000613,BIN_000612,1.0
BIN_000613,BIN_000614,1.0
BIN_000613,BIN_000622,1.4142135623730951
BIN_000613,BIN_000623,1.0
BIN_000613,BIN_000624,1.4142135623730951
BIN_000613,BIN_001102,1.4142135623730951
BIN_000613,BIN_001103,1.0
BIN_000613,BIN_001104,1.4142135623730951
BIN_000613,BIN_001112,1.0
BIN_000613,BIN_001113,0.0
BIN_000613,BIN_001114,1.0
BIN_000613,BIN_001122,1.4142135623730951
BIN_000613,BIN_001123,1.0
BIN_000613,BIN_001124,1.4142135623730951
BIN_000614,BIN_000103,1.4142135623730951
BIN_000614,BIN_000104,1.0
BIN_000614,BIN_000105,1.4142135623730951
BIN_000614,BIN_000113,1.0
BIN_000614,BIN_000114,0.0
BIN_000614,BIN_000115,1.0
BIN_000614,BIN_000123,1.4142135623730951
BIN_000614,BIN_000124,1.0
BIN_000614,BIN_000125,1.4142135623730951
BIN_000614,BIN_000603,1.4142135623730951
BIN_000614,BIN_000604,1.0
BIN_000614,BIN_000605,1.4142135623730951
BIN_000614,BIN_000613,1.0
BIN_000614,BIN_000615,1.0
BIN_000614,BIN_000623,1.4142135623730951
BIN_000614,BIN_000624,1.0
BIN_000614,BIN_000625,1.4142135623730951
BIN_000614,BIN_001103,1.4142135623730951
BIN_000614,BIN_001104,1.0
BIN_000614,BIN_001105,1.4142135623730951
BIN_000614,BIN_001113,1.0
BIN_000614,BIN_001114,0.0
BIN_000614,BIN_001115,1.0
BIN_000614,BIN_001123,1.4142135623730951
BIN_000614,BIN_001124,1.0
BIN_000614,BIN_001125,1.4142135623730951
BIN_000615,BIN_000104,1.4142135623730951
BIN_000615,BIN_000105,1.0
BIN_000615,BIN_000106,1.4142135623730951
BIN_000615,BIN_000114,1.0
BIN_000615,BIN_000115,0.0
BIN_000615,BIN_000116,1.0
BIN_000615,BIN_000124,1.4142135623730951
BIN_000615,BIN_000125,1.0
BIN_000615,BIN_000126,1.4142135623730951
BIN_000615,BIN_000604,1.4142135623730951
BIN_000615,BIN_000605,1.0
BIN_000615,BIN_000606,1.4142135623730951
BIN_000615,BIN_000614,1.0
BIN_000615,BIN_000616,1.0
BIN_000615,BIN_000624,1.4142135623730951
BIN_000615,BIN_000625,1.0
BIN_000615,BIN_000626,1.4142135623730951
BIN_000615,BIN_001104,1.4142135623730951
BIN_000615,BIN_001105,1.0
BIN_000615,BIN_001106,1.4142135623730951
BIN_000615,BIN_001114,1.0
BIN_000615,BIN_001115,0.0
BIN_000615,BIN_001116,1.0
BIN_000615,BIN_001124,1.4142135623730951
BIN_000615,BIN_001125,1.0
BIN_000615,BIN_001126,1.4142135623730951
BIN_000616,BIN_000105,1.4142135623730951
BIN_000616,BIN_000106,1.0
BIN_000616,BIN_000107,1.4142135623730951
BIN_000616,BIN_000115,1.0
BIN_000616,BIN_000116,0.0
BIN_000616,BIN_000117,1.0
BIN_000616,BIN_000125,1.4142135623730951
BIN_000616,BIN_000126,1.0
BIN_000616,BIN_000127,1.4142135623730951
BIN_000616,BIN_000605,1.4142135623730951
BIN_000616,BIN_000606,1.0
BIN_000616,BIN_000607,1.4142135623730951
BIN_000616,BIN_000615,1.0
BIN_000616,BIN_000617,1.0
BIN_000616,BIN_000625,1.4142135623730951
BIN_000616,BIN_000626,1.0
BIN_000616,BIN_000627,1.4142135623730951
BIN_000616,BIN_001105,1.4142135623730951
BIN_000616,BIN_001106,1.0
BIN_000616,BIN_001107,1.4142135623730951
BIN_000616,BIN_001115,1.0
BIN_000616,BIN_001116,0.0
BIN_000616,BIN_001117,1.0
BIN_000616,BIN_001125,1.4142135623730951
BIN_000616,BIN_001126,1.0
BIN_000616,BIN_001127,1.4142135623730951
BIN_000617,BIN_000106,1.4142135623730951
BIN_000617,BIN_000107,1.0
BIN_000617,BIN_000108,1.4142135623730951
BIN_000617,BIN_000116,1.0
BIN_000617,BIN_000117,0.0
BIN_000617,BIN_000118,1.0
BIN_000617,BIN_000126,1.4142135623730951
BIN_000617,BIN_000127,1.0
BIN_000617,BIN_000128,1.4142135623730951
BIN_000617,BIN_000606,1.4142135623730951
BIN_000617,BIN_000607,1.0
BIN_000617,BIN_000608,1.4142135623730951
BIN_000617,BIN_000616,1.0
BIN_000617,BIN_000618,1.0
BIN_000617,BIN_000626,1.4142135623730951
BIN_000617,BIN_000627,1.0
BIN_000617,BIN_000628,1.4142135623730951
BIN_000617,BIN_001106,1.4142135623730951
BIN_000617,BIN_001107,1.0
BIN_000617,BIN_001108,1.4142135623730951
BIN_000617,BIN_001116,1.0
BIN_000617,BIN_001117,0.0
BIN_000617,BIN_001118,1.0
BIN_000617,BIN_001126,1.4142135623730951
BIN_000617,BIN_001127,1.0
BIN_000617,BIN_001128,1.4142135623730951
BIN_000618,BIN_000107,1.4142135623730951
BIN_000618,BIN_000108,1.0
BIN_000618,BIN_000109,1.4142135623730951
BIN_000618,BIN_000117,1.0
BIN_000618,BIN_000118,0.0
BIN_000618,BIN_000119,1.0
BIN_000618,BIN_000127,1.4142135623730951
BIN_000618,BIN_000128,1.0
BIN_000618,BIN_000129,1.4142135623730951
BIN_000618,BIN_000607,1.4142135623730951
BIN_000618,BIN_000608,1.0
BIN_000618,BIN_000609,1.4142135623730951
BIN_000618,BIN_000617,1.0
BIN_000618,BIN_000619,1.0
BIN_000618,BIN_000627,1.4142135623730951
BIN_000618,BIN_000628,1.0
BIN_000618,BIN_000629,1.4142135623730951
BIN_000618,BIN_001107,1.4142135623730951
BIN_000618,BIN_001108,1.0
BIN_000618,BIN_001109,1.4142135623730951
BIN_000618,BIN_001117,1.0
BIN_000618,BIN_001118,0.0
BIN_000618,BIN_001119,1.0
BIN_000618,BIN_001127,1.4142135623730951
BIN_000618,BIN_001128,1.0
BIN_000618,BIN_001129,1.4142135623730951
BIN_000619,BIN_000108,1.4142135623730951
BIN_000619,BIN_000109,1.0
BIN_000619,BIN_000118,1.0
BIN_000619,BIN_000119,0.0
BIN_000619,BIN_000128,1.4142135623730951
BIN_000619,BIN_000129,1.0
BIN_000619,BIN_000608,1.4142135623730951
BIN_000619,BIN_000609,1.0
BIN_000619,BIN_000618,1.0
BIN_000619,BIN_000628,1.4142135623730951
BIN_000619,BIN_000629,1.0
BIN_000619,BIN_001108,1.4142135623730951
BIN_000619,BIN_001109,1.0
BIN_000619,BIN_001118,1.0
BIN_000619,BIN_001119,0.0
BIN_000619,BIN_001128,1.4142135623730951
BIN_000619,BIN_001129,1.0
BIN_000620,BIN_000110,1.0
BIN_000620,BIN_000111,1.4142135623730951
BIN_000620,BIN_000120,0.0
BIN_000620,BIN_000121,1.0
BIN_000620,BIN_000130,1.0
BIN_000620,BIN_000131,1.4142135623730951
BIN_000620,BIN_000610,1.0
BIN_000620,BIN_000611,1.4142135623730951
BIN_000620,BIN_000621,1.0
BIN_000620,BIN_000630,1.0
BIN_000620,BIN_000631,1.4142135623730951
BIN_000620,BIN_001110,1.0
BIN_000620,BIN_001111,1.4142135623730951
BIN_000620,BIN_001120,0.0
BIN_000620,BIN_001121,1.0
BIN_000620,BIN_001130,1.0
BIN_000620,BIN_001131,1.4142135623730951
BIN_000621,BIN_000110,1.4142135623730951
BIN_000621,BIN_000111,1.0
BIN_000621,BIN_000112,1.4142135623730951
BIN_000621,BIN_000120,1.0
BIN_000621,BIN_000121,0.0
BIN_000621,BIN_000122,1.0
BIN_000621,BIN_000130,1.4142135623730951
BIN_000621,BIN_000131,1.0
BIN_000621,BIN_000132,1.4142135623730951
BIN_000621,BIN_000610,1.4142135623730951
BIN_000621,BIN_000611,1.0
BIN_000621,BIN_000612,1.4142135623730951
BIN_000621,BIN_000620,1.0
BIN_000621,BIN_000622,1.0
BIN_000621,BIN_000630,1.4142135623730951
BIN_000621,BIN_000631,1.0
BIN_000621,BIN_000632,1.4142135623730951
BIN_000621,BIN_001110,1.4142135623730951
BIN_000621,BIN_001111,1.0
BIN_000621,BIN_001112,1.4142135623730951
BIN_000621,BIN_001120,1.0
BIN_000621,BIN_001121,0.0
BIN_000621,BIN_001122,1.0
BIN_000621,BIN_001130,1.4142135623730951
BIN_000621,BIN_001131,1.0
BIN_000621,BIN_001132,1.4142135623730951
BIN_000622,BIN_000111,1.4142135623730951
BIN_000622,BIN_000112,1.0
BIN_000622,BIN_000113,1.4142135623730951
BIN_000622,BIN_000121,1.0
BIN_000622,BIN_000122,0.0
BIN_000622,BIN_000123,1.0
BIN_000622,BIN_000131,1.4142135623730951
BIN_000622,BIN_000132,1.0
BIN_000622,BIN_000133,1.4142135623730951
BIN_000622,BIN_000611,1.4142135623730951
BIN_000622,BIN_000612,1.0
BIN_000622,BIN_000613,1.4142135623730951
BIN_000622,BIN_000621,1.0
BIN_000622,BIN_000623,1.0
BIN_000622,BIN_000631,1.4142135623730951
BIN_000622,BIN_000632,1.0
BIN_000622,BIN_000633,1.4142135623730951
BIN_000622,BIN_001111,1.4142135623730951
BIN_000622,BIN_001112,1.0
BIN_000622,BIN_001113,1.4142135623730951
BIN_000622,BIN_001121,1.0
BIN_000622,BIN_001122,0.0
BIN_000622,BIN_001123,1.0
BIN_000622,BIN_001131,1.4142135623730951
BIN_000622,BIN_001132,1.0
BIN_000622,BIN_001133,1.4142135623730951
BIN_000623,BIN_000112,1.4142135623730951
BIN_000623,BIN_000113,1.0
BIN_000623,BIN_000114,1.4142135623730951
BIN_000623,BIN_000122,1.0
BIN_000623,BIN_000123,0.0
BIN_000623,BIN_000124,1.0
BIN_000623,BIN_000132,1.4142135623730951
BIN_000623,BIN_000133,1.0
BIN_000623,BIN_000134,1.4142135623730951
BIN_000623,BIN_000612,1.4142135623730951
BIN_000623,BIN_000613,1.0
BIN_000623,BIN_000614,1.4142135623730951
BIN_000623,BIN_000622,1.0
BIN_000623,BIN_000624,1.0
BIN_000623,BIN_000632,1.4142135623730951
BIN_000623,BIN_000633,1.0
BIN_000623,BIN_000634,1.4142135623730951
BIN_000623,BIN_001112,1.4142135623730951
BIN_000623,BIN_001113,1.0
BIN_000623,BIN_001114,1.4142135623730951
BIN_000623,BIN_001122,1.0
BIN_000623,BIN_001123,0.0
BIN_000623,BIN_001124,1.0
BIN_000623,BIN_001132,1.4142135623730951
BIN_000623,BIN_001133,1.0
BIN_000623,BIN_001134,1.4142135623730951
BIN_000624,BIN_000113,1.4142135623730951
BIN_000624,BIN_000114,1.0
BIN_000624,BIN_000115,1.4142135623730951
BIN_000624,BIN_000123,1.0
BIN_000624,BIN_000124,0.0
BIN_000624,BIN_000125,1.0
BIN_000624,BIN_000133,1.4142135623730951
BIN_000624,BIN_000134,1.0
BIN_000624,BIN_000135,1.4142135623730951
BIN_000624,BIN_000613,1.4142135623730951
BIN_000624,BIN_000614,1.0
BIN_000624,BIN_000615,1.4142135623730951
BIN_000624,BIN_000623,1.0
BIN_000624,BIN_000625,1.0
BIN_000624,BIN_000633,1.4142135623730951
BIN_000624,BIN_000634,1.0
BIN_000624,BIN_000635,1.4142135623730951
BIN_000624,BIN_001113,1.4142135623730951
BIN_000624,BIN_001114,1.0
BIN_000624,BIN_001115,1.4142135623730951
BIN_000624,BIN_001123,1.0
BIN_000624,BIN_001124,0.0
BIN_000624,BIN_001125,1.0
BIN_000624,BIN_001133,1.4142135623730951
BIN_000624,BIN_001134,1.0
BIN_000624,BIN_001135,1.4142135623730951
BIN_000625,BIN_000114,1.4142135623730951
BIN_000625,BIN_000115,1.0
BIN_000625,BIN_000116,1.4142135623730951
BIN_000625,BIN_000124,1.0
BIN_000625,BIN_000125,0.0
BIN_000625,BIN_000126,1.0
BIN_000625,BIN_000134,1.4142135623730951
BIN_000625,BIN_000135,1.0
BIN_000625,BIN_000136,1.4142135623730951
BIN_000625,BIN_000614,1.4142135623730951
BIN_000625,BIN_000615,1.0
BIN_000625,BIN_000616,1.4142135623730951
BIN_000625,BIN_000624,1.0
BIN_000625,BIN_000626,1.0
BIN_000625,BIN_000634,1.4142135623730951
BIN_000625,BIN_000635,1.0
BIN_000625,BIN_000636,1.4142135623730951
BIN_000625,BIN_001114,1.4142135623730951
BIN_000625,BIN_001115,1.0
BIN_000625,BIN_001116,1.4142135623730951
BIN_000625,BIN_001124,1.0
BIN_000625,BIN_001125,0.0
BIN_000625,BIN_001126,1.0
BIN_000625,BIN_001134,1.4142135623730951
BIN_000625,BIN_001135,1.0
BIN_000625,BIN_001136,1.4142135623730951
BIN_000626,BIN_000115,1.4142135623730951
BIN_000626,BIN_000116,1.0
BIN_000626,BIN_000117,1.4142135623730951
BIN_000626,BIN_000125,1.0
BIN_000626,BIN_000126,0.0
BIN_000626,BIN_000127,1.0
BIN_000626,BIN_000135,1.4142135623730951
BIN_000626,BIN_000136,1.0
BIN_000626,BIN_000137,1.4142135623730951
BIN_000626,BIN_000615,1.4142135623730951
BIN_000626,BIN_000616,1.0
BIN_000626,BIN_000617,1.4142135623730951
BIN_000626,BIN_000625,1.0
BIN_000626,BIN_000627,1.0
BIN_000626,BIN_000635,1.4142135623730951
BIN_000626,BIN_000636,1.0
BIN_000626,BIN_000637,1.4142135623730951
BIN_000626,BIN_001115,1.4142135623730951
BIN_000626,BIN_001116,1.0
BIN_000626,BIN_001117,1.4142135623730951
BIN_000626,BIN_001125,1.0
BIN_000626,BIN_001126,0.0
BIN_000626,BIN_001127,1.0
BIN_000626,BIN_001135,1.4142135623730951
BIN_000626,BIN_001136,1.0
BIN_000626,BIN_001137,1.4142135623730951
BIN_000627,BIN_000116,1.4142135623730951
BIN_000627,BIN_000117,1.0
BIN_000627,BIN_000118,1.4142135623730951
BIN_000627,BIN_000126,1.0
BIN_000627,BIN_000127,0.0
BIN_000627,BIN_000128,1.0
BIN_000627,BIN_000136,1.4142135623730951
BIN_000627,BIN_000137,1.0
BIN_000627,BIN_000138,1.4142135623730951
BIN_000627,BIN_000616,1.4142135623730951
BIN_000627,BIN_000617,1.0
BIN_000627,BIN_000618,1.4142135623730951
BIN_000627,BIN_000626,1.0
BIN_000627,BIN_000628,1.0
BIN_000627,BIN_000636,1.4142135623730951
BIN_000627,BIN_000637,1.0
BIN_000627,BIN_000638,1.4142135623730951
BIN_000627,BIN_001116,1.4142135623730951
BIN_000627,BIN_001117,1.0
BIN_000627,BIN_001118,1.4142135623730951
BIN_000627,BIN_001126,1.0
BIN_000627,BIN_001127,0.0
BIN_000627,BIN_001128,1.0
BIN_000627,BIN_001136,1.4142135623730951
BIN_000627,BIN_001137,1.0
BIN_000627,BIN_001138,1.4142135623730951
BIN_000628,BIN_000117,1.4142135623730951
BIN_000628,BIN_000118,1.0
BIN_000628,BIN_000119,1.4142135623730951
BIN_000628,BIN_000127,1.0
BIN_000628,BIN_000128,0.0
BIN_000628,BIN_000129,1.0
BIN_000628,BIN_000137,1.4142135623730951
BIN_000628,BIN_000138,1.0
BIN_000628,BIN_000139,1.4142135623730951
BIN_000628,BIN_000617,1.4142135623730951
BIN_000628,BIN_000618,1.0
BIN_000628,BIN_000619,1.4142135623730951
BIN_000628,BIN_000627,1.0
BIN_000628,BIN_000629,1.0
BIN_000628,BIN_000637,1.4142135623730951
BIN_000628,BIN_000638,1.0
BIN_000628,BIN_000639,1.4142135623730951
BIN_000628,BIN_001117,1.4142135623730951
BIN_000628,BIN_001118,1.0
BIN_000628,BIN_001119,1.4142135623730951
BIN_000628,BIN_001127,1.0
BIN_000628,BIN_001128,0.0
BIN_000628,BIN_001129,1.0
BIN_000628,BIN_001137,1.4142135623730951
BIN_000628,BIN_001138,1.0
BIN_000628,BIN_001139,1.4142135623730951
BIN_000629,BIN_000118,1.4142135623730951
BIN_000629,BIN_000119,1.0
BIN_000629,BIN_000128,1.0
BIN_000629,BIN_000129,0.0
BIN_000629,BIN_000138,1.4142135623730951
BIN_000629,BIN_000139,1.0
BIN_000629,BIN_000618,1.4142135623730951
BIN_000629,BIN_000619,1.0
BIN_000629,BIN_000628,1.0
BIN_000629,BIN_000638,1.4142135623730951
BIN_000629,BIN_000639,1.0
