sku_id,date,demand_qty,promotion_flag
SKU_00984,2024-03-05,41,0
SKU_00984,2024-03-06,40,0
SKU_00984,2024-03-07,37,0
SKU_00984,2024-03-08,36,1
SKU_00984,2024-03-09,42,0
SKU_00984,2024-03-10,32,0
SKU_00984,2024-03-11,43,0
SKU_00984,2024-03-12,41,0
SKU_00984,2024-03-13,37,0
SKU_00984,2024-03-14,28,0
SKU_00984,2024-03-15,46,0
SKU_00984,2024-03-16,37,0
SKU_00984,2024-03-17,36,0
SKU_00984,2024-03-18,50,1
SKU_00984,2024-03-19,35,0
SKU_00984,2024-03-20,30,0
SKU_00984,2024-03-21,32,0
SKU_00984,2024-03-22,32,0
SKU_00984,2024-03-23,37,0
SKU_00984,2024-03-24,48,0
SKU_00984,2024-03-25,38,0
SKU_00984,2024-03-26,32,0
SKU_00984,2024-03-27,39,0
SKU_00984,2024-03-28,37,0
SKU_00984,2024-03-29,43,0
SKU_00984,2024-03-30,45,0
SKU_00984,2024-03-31,30,0
SKU_00984,2024-04-01,55,0
SKU_00984,2024-04-02,34,1
SKU_00984,2024-04-03,32,0
SKU_00984,2024-04-04,37,0
SKU_00984,2024-04-05,36,0
SKU_00984,2024-04-06,37,1
SKU_00984,2024-04-07,37,0
SKU_00984,2024-04-08,39,0
SKU_00984,2024-04-09,43,0
SKU_00984,2024-04-10,40,0
SKU_00984,2024-04-11,27,0
SKU_00984,2024-04-12,35,0
SKU_00984,2024-04-13,39,0
SKU_00984,2024-04-14,41,0
SKU_00984,2024-04-15,32,0
SKU_00984,2024-04-16,43,0
SKU_00984,2024-04-17,36,0
SKU_00984,2024-04-18,39,0
SKU_00984,2024-04-19,31,0
SKU_00984,2024-04-20,42,0
SKU_00984,2024-04-21,34,0
SKU_00984,2024-04-22,37,0
SKU_00984,2024-04-23,37,0
SKU_00984,2024-04-24,38,0
SKU_00984,2024-04-25,46,0
SKU_00984,2024-04-26,44,0
SKU_00984,2024-04-27,35,0
SKU_00984,2024-04-28,35,0
SKU_00984,2024-04-29,42,0
SKU_00984,2024-04-30,40,0
SKU_00984,2024-05-01,35,0
SKU_00984,2024-05-02,29,0
SKU_00984,2024-05-03,34,0
SKU_00984,2024-05-04,29,0
SKU_00984,2024-05-05,36,0
SKU_00984,2024-05-06,33,0
SKU_00984,2024-05-07,44,0
SKU_00984,2024-05-08,34,0
SKU_00984,2024-05-09,36,0
SKU_00984,2024-05-10,29,0
SKU_00984,2024-05-11,28,0
SKU_00984,2024-05-12,36,0
SKU_00984,2024-05-13,36,0
SKU_00984,2024-05-14,32,0
SKU_00984,2024-05-15,41,0
SKU_00984,2024-05-16,27,0
SKU_00984,2024-05-17,29,0
SKU_00984,2024-05-18,33,0
SKU_00984,2024-05-19,26,0
SKU_00984,2024-05-20,30,0
SKU_00984,2024-05-21,40,0
SKU_00984,2024-05-22,35,0
SKU_00984,2024-05-23,40,0
SKU_00984,2024-05-24,34,0
SKU_00984,2024-05-25,34,1
SKU_00984,2024-05-26,26,0
SKU_00984,2024-05-27,32,1
SKU_00984,2024-05-28,32,0
SKU_00984,2024-05-29,32,0
SKU_00984,2024-05-30,28,0
SKU_00984,2024-05-31,31,0
SKU_00984,2024-06-01,31,0
SKU_00984,2024-06-02,32,0
SKU_00984,2024-06-03,29,1
SKU_00984,2024-06-04,36,0
SKU_00984,2024-06-05,39,0
SKU_00984,2024-06-06,36,0
SKU_00984,2024-06-07,39,0
SKU_00984,2024-06-08,39,0
SKU_00984,2024-06-09,12,1
SKU_00984,2024-06-10,25,1
SKU_00984,2024-06-11,38,0
SKU_00984,2024-06-12,26,0
SKU_00984,2024-06-13,35,1
SKU_00984,2024-06-14,33,0
SKU_00984,2024-06-15,30,0
SKU_00984,2024-06-16,36,1
SKU_00984,2024-06-17,32,1
SKU_00984,2024-06-18,34,0
SKU_00984,2024-06-19,26,1
SKU_00984,2024-06-20,35,0
SKU_00984,2024-06-21,35,0
SKU_00984,2024-06-22,24,0
SKU_00984,2024-06-23,31,0
SKU_00984,2024-06-24,17,0
SKU_00984,2024-06-25,33,1
SKU_00984,2024-06-26,35,1
SKU_00984,2024-06-27,31,0
SKU_00984,2024-06-28,38,0
SKU_00984,2024-06-29,26,0
SKU_00984,2024-06-30,26,0
SKU_00984,2024-07-01,24,0
SKU_00984,2024-07-02,32,0
SKU_00984,2024-07-03,28,0
SKU_00984,2024-07-04,26,0
SKU_00984,2024-07-05,40,1
SKU_00984,2024-07-06,38,0
SKU_00984,2024-07-07,28,0
SKU_00984,2024-07-08,28,0
SKU_00984,2024-07-09,28,0
SKU_00984,2024-07-10,24,0
SKU_00984,2024-07-11,25,0
SKU_00984,2024-07-12,26,0
SKU_00984,2024-07-13,22,0
SKU_00984,2024-07-14,28,0
SKU_00984,2024-07-15,30,0
SKU_00984,2024-07-16,23,0
SKU_00984,2024-07-17,26,0
SKU_00984,2024-07-18,24,0
SKU_00984,2024-07-19,30,0
SKU_00984,2024-07-20,28,0
SKU_00984,2024-07-21,25,0
SKU_00984,2024-07-22,29,0
SKU_00984,2024-07-23,31,0
SKU_00984,2024-07-24,17,1
SKU_00984,2024-07-25,29,0
SKU_00984,2024-07-26,25,1
SKU_00984,2024-07-27,30,0
SKU_00984,2024-07-28,32,0
SKU_00984,2024-07-29,31,0
SKU_00984,2024-07-30,28,0
SKU_00984,2024-07-31,27,0
SKU_00984,2024-08-01,28,0
SKU_00984,2024-08-02,21,0
SKU_00984,2024-08-03,29,0
SKU_00984,2024-08-04,13,1
SKU_00984,2024-08-05,33,0
SKU_00984,2024-08-06,31,0
SKU_00984,2024-08-07,16,1
SKU_00984,2024-08-08,25,0
SKU_00984,2024-08-09,17,0
SKU_00984,2024-08-10,24,0
SKU_00984,2024-08-11,26,0
SKU_00984,2024-08-12,24,0
SKU_00984,2024-08-13,30,0
SKU_00984,2024-08-14,30,0
SKU_00984,2024-08-15,19,0
SKU_00984,2024-08-16,23,0
SKU_00984,2024-08-17,30,0
SKU_00984,2024-08-18,33,0
SKU_00984,2024-08-19,22,0
SKU_00984,2024-08-20,23,0
SKU_00984,2024-08-21,17,0
SKU_00984,2024-08-22,30,0
SKU_00984,2024-08-23,22,0
SKU_00984,2024-08-24,17,0
SKU_00984,2024-08-25,21,0
SKU_00984,2024-08-26,26,0
SKU_00984,2024-08-27,20,0
SKU_00984,2024-08-28,28,0
SKU_00984,2024-08-29,26,1
SKU_00984,2024-08-30,23,0
SKU_00984,2024-08-31,26,0
SKU_00984,2024-09-01,18,0
SKU_00984,2024-09-02,16,0
SKU_00984,2024-09-03,22,0
SKU_00984,2024-09-04,18,0
SKU_00984,2024-09-05,19,0
SKU_00984,2024-09-06,18,0
SKU_00984,2024-09-07,20,0
SKU_00984,2024-09-08,7,1
SKU_00984,2024-09-09,17,0
SKU_00984,2024-09-10,31,0
SKU_00984,2024-09-11,21,0
SKU_00984,2024-09-12,18,0
SKU_00984,2024-09-13,17,0
SKU_00984,2024-09-14,17,1
SKU_00984,2024-09-15,20,0
SKU_00984,2024-09-16,24,0
SKU_00984,2024-09-17,34,0
SKU_00984,2024-09-18,22,0
SKU_00984,2024-09-19,27,1
SKU_00984,2024-09-20,21,0
SKU_00984,2024-09-21,29,0
SKU_00984,2024-09-22,17,1
SKU_00984,2024-09-23,20,0
SKU_00984,2024-09-24,23,1
SKU_00984,2024-09-25,14,0
SKU_00984,2024-09-26,19,0
SKU_00984,2024-09-27,26,0
SKU_00984,2024-09-28,32,0
SKU_00984,2024-09-29,12,0
SKU_00984,2024-09-30,26,0
SKU_00984,2024-10-01,14,0
SKU_00984,2024-10-02,23,0
SKU_00984,2024-10-03,31,0
SKU_00984,2024-10-04,17,0
SKU_00984,2024-10-05,24,0
SKU_00984,2024-10-06,21,1
SKU_00984,2024-10-07,24,0
SKU_00984,2024-10-08,11,0
SKU_00984,2024-10-09,24,1
SKU_00984,2024-10-10,24,0
SKU_00984,2024-10-11,30,0
SKU_00984,2024-10-12,17,0
SKU_00984,2024-10-13,19,0
SKU_00984,2024-10-14,23,0
SKU_00984,2024-10-15,12,0
SKU_00984,2024-10-16,21,0
SKU_00984,2024-10-17,15,0
SKU_00984,2024-10-18,10,0
SKU_00984,2024-10-19,23,0
SKU_00984,2024-10-20,19,0
SKU_00984,2024-10-21,14,0
SKU_00984,2024-10-22,18,0
SKU_00984,2024-10-23,22,0
SKU_00984,2024-10-24,11,0
SKU_00984,2024-10-25,19,0
SKU_00984,2024-10-26,15,0
SKU_00984,2024-10-27,31,0
SKU_00984,2024-10-28,22,0
SKU_00984,2024-10-29,12,1
SKU_00984,2024-10-30,22,0
SKU_00984,2024-10-31,26,0
SKU_00984,2024-11-01,16,0
SKU_00984,2024-11-02,21,0
SKU_00984,2024-11-03,22,0
SKU_00984,2024-11-04,23,0
SKU_00984,2024-11-05,18,0
SKU_00984,2024-11-06,19,0
SKU_00984,2024-11-07,27,0
SKU_00984,2024-11-08,22,0
SKU_00984,2024-11-09,18,0
SKU_00984,2024-11-10,21,0
SKU_00984,2024-11-11,28,0
SKU_00984,2024-11-12,25,0
SKU_00984,2024-11-13,10,0
SKU_00984,2024-11-14,32,0
SKU_00984,2024-11-15,23,0
SKU_00984,2024-11-16,33,0
SKU_00984,2024-11-17,39,0
SKU_00984,2024-11-18,27,0
SKU_00984,2024-11-19,26,0
SKU_00984,2024-11-20,17,0
SKU_00984,2024-11-21,21,1
SKU_00984,2024-11-22,33,0
SKU_00984,2024-11-23,29,0
SKU_00984,2024-11-24,24,0
SKU_00984,2024-11-25,25,0
SKU_00984,2024-11-26,21,0
SKU_00984,2024-11-27,32,0
SKU_00984,2024-11-28,26,1
SKU_00984,2024-11-29,16,0
SKU_00984,2024-11-30,37,0
SKU_00984,2024-12-01,30,0
SKU_00984,2024-12-02,29,0
SKU_00984,2024-12-03,31,0
SKU_00984,2024-12-04,28,0
SKU_00984,2024-12-05,25,0
SKU_00984,2024-12-06,31,0
SKU_00984,2024-12-07,15,0
SKU_00984,2024-12-08,18,0
SKU_00984,2024-12-09,21,0
SKU_00984,2024-12-10,27,0
SKU_00984,2024-12-11,19,0
SKU_00984,2024-12-12,21,0
SKU_00984,2024-12-13,28,0
SKU_00984,2024-12-14,20,0
SKU_00984,2024-12-15,21,0
SKU_00984,2024-12-16,21,0
SKU_00984,2024-12-17,38,0
SKU_00984,2024-12-18,37,0
SKU_00984,2024-12-19,12,0
SKU_00984,2024-12-20,25,0
SKU_00984,2024-12-21,33,1
SKU_00984,2024-12-22,34,0
SKU_00984,2024-12-23,21,0
SKU_00984,2024-12-24,24,1
SKU_00984,2024-12-25,28,0
SKU_00984,2024-12-26,20,0
SKU_00984,2024-12-27,32,1
SKU_00984,2024-12-28,25,0
SKU_00984,2024-12-29,26,1
SKU_00984,2024-12-30,28,0
SKU_00000,2024-01-01,82,0
SKU_00000,2024-01-02,65,0
SKU_00000,2024-01-03,49,0
SKU_00000,2024-01-04,48,0
SKU_00000,2024-01-05,60,0
SKU_00000,2024-01-06,44,0
SKU_00000,2024-01-07,79,0
SKU_00000,2024-01-08,49,0
SKU_00000,2024-01-09,64,0
SKU_00000,2024-01-10,62,0
SKU_00000,2024-01-11,54,0
SKU_00000,2024-01-12,56,0
SKU_00000,2024-01-13,61,0
SKU_00000,2024-01-14,69,0
SKU_00000,2024-01-15,41,0
SKU_00000,2024-01-16,55,0
SKU_00000,2024-01-17,64,0
SKU_00000,2024-01-18,68,0
SKU_00000,2024-01-19,70,0
SKU_00000,2024-01-20,63,1
SKU_00000,2024-01-21,49,0
SKU_00000,2024-01-22,57,0
SKU_00000,2024-01-23,69,0
SKU_00000,2024-01-24,63,0
SKU_00000,2024-01-25,49,0
SKU_00000,2024-01-26,37,0
SKU_00000,2024-01-27,80,0
SKU_00000,2024-01-28,73,0
SKU_00000,2024-01-29,68,0
SKU_00000,2024-01-30,45,0
SKU_00000,2024-01-31,65,0
SKU_00000,2024-02-01,71,0
SKU_00000,2024-02-02,65,0
SKU_00000,2024-02-03,71,0
SKU_00000,2024-02-04,57,1
SKU_00000,2024-02-05,64,0
SKU_00000,2024-02-06,64,0
SKU_00000,2024-02-07,45,0
SKU_00000,2024-02-08,61,0
SKU_00000,2024-02-09,62,0
SKU_00000,2024-02-10,53,0
SKU_00000,2024-02-11,71,1
SKU_00000,2024-02-12,80,0
SKU_00000,2024-02-13,56,0
SKU_00000,2024-02-14,54,0
SKU_00000,2024-02-15,69,0
SKU_00000,2024-02-16,79,1
SKU_00000,2024-02-17,66,0
SKU_00000,2024-02-18,51,0
SKU_00000,2024-02-19,80,0
SKU_00000,2024-02-20,60,0
SKU_00000,2024-02-21,57,0
SKU_00000,2024-02-22,74,0
SKU_00000,2024-02-23,74,0
SKU_00000,2024-02-24,70,0
SKU_00000,2024-02-25,69,0
SKU_00000,2024-02-26,57,0
SKU_00000,2024-02-27,80,0
SKU_00000,2024-02-28,81,1
SKU_00000,2024-02-29,70,0
SKU_00000,2024-03-01,77,0
SKU_00000,2024-03-02,63,0
SKU_00000,2024-03-03,88,0
SKU_00000,2024-03-04,71,1
SKU_00000,2024-03-05,62,0
SKU_00000,2024-03-06,70,0
SKU_00000,2024-03-07,75,0
SKU_00000,2024-03-08,72,0
SKU_00000,2024-03-09,88,1
SKU_00000,2024-03-10,87,0
SKU_00000,2024-03-11,71,0
SKU_00000,2024-03-12,82,0
SKU_00000,2024-03-13,85,0
SKU_00000,2024-03-14,82,0
SKU_00000,2024-03-15,80,0
SKU_00000,2024-03-16,47,0
SKU_00000,2024-03-17,66,0
SKU_00000,2024-03-18,87,0
SKU_00000,2024-03-19,78,0
SKU_00000,2024-03-20,63,0
SKU_00000,2024-03-21,83,0
SKU_00000,2024-03-22,58,0
SKU_00000,2024-03-23,67,0
SKU_00000,2024-03-24,59,0
SKU_00000,2024-03-25,80,0
SKU_00000,2024-03-26,56,0
SKU_00000,2024-03-27,82,0
SKU_00000,2024-03-28,70,0
SKU_00000,2024-03-29,69,1
SKU_00000,2024-03-30,85,0
SKU_00000,2024-03-31,81,1
SKU_00000,2024-04-01,83,0
SKU_00000,2024-04-02,66,0
SKU_00000,2024-04-03,75,0
SKU_00000,2024-04-04,62,0
SKU_00000,2024-04-05,83,0
SKU_00000,2024-04-06,63,0
SKU_00000,2024-04-07,74,0
SKU_00000,2024-04-08,70,0
SKU_00000,2024-04-09,74,0
SKU_00000,2024-04-10,67,0
SKU_00000,2024-04-11,63,0
SKU_00000,2024-04-12,66,0
SKU_00000,2024-04-13,77,0
SKU_00000,2024-04-14,81,0
SKU_00000,2024-04-15,78,0
SKU_00000,2024-04-16,83,0
SKU_00000,2024-04-17,68,0
SKU_00000,2024-04-18,66,0
SKU_00000,2024-04-19,91,0
SKU_00000,2024-04-20,76,1
SKU_00000,2024-04-21,74,1
SKU_00000,2024-04-22,82,0
SKU_00000,2024-04-23,85,1
SKU_00000,2024-04-24,68,0
SKU_00000,2024-04-25,81,0
SKU_00000,2024-04-26,75,0
SKU_00000,2024-04-27,69,0
SKU_00000,2024-04-28,56,0
SKU_00000,2024-04-29,74,0
SKU_00000,2024-04-30,76,0
SKU_00000,2024-05-01,72,0
SKU_00000,2024-05-02,59,0
SKU_00000,2024-05-03,73,0
SKU_00000,2024-05-04,61,0
SKU_00000,2024-05-05,53,0
SKU_00000,2024-05-06,72,0
SKU_00000,2024-05-07,64,0
SKU_00000,2024-05-08,63,0
SKU_00000,2024-05-09,63,0
SKU_00000,2024-05-10,79,0
SKU_00000,2024-05-11,66,0
SKU_00000,2024-05-12,72,0
SKU_00000,2024-05-13,69,0
SKU_00000,2024-05-14,90,0
SKU_00000,2024-05-15,67,0
SKU_00000,2024-05-16,56,0
SKU_00000,2024-05-17,56,0
SKU_00000,2024-05-18,44,0
SKU_00000,2024-05-19,59,0
SKU_00000,2024-05-20,60,0
SKU_00000,2024-05-21,85,1
SKU_00000,2024-05-22,65,0
SKU_00000,2024-05-23,60,0
SKU_00000,2024-05-24,72,0
SKU_00000,2024-05-25,77,0
SKU_00000,2024-05-26,61,1
SKU_00000,2024-05-27,64,0
SKU_00000,2024-05-28,55,0
SKU_00000,2024-05-29,63,1
SKU_00000,2024-05-30,59,0
SKU_00000,2024-05-31,76,0
SKU_00000,2024-06-01,63,0
SKU_00000,2024-06-02,75,0
SKU_00000,2024-06-03,45,1
SKU_00000,2024-06-04,69,0
SKU_00000,2024-06-05,50,0
SKU_00000,2024-06-06,66,0
SKU_00000,2024-06-07,53,0
SKU_00000,2024-06-08,52,0
SKU_00000,2024-06-09,67,0
SKU_00000,2024-06-10,68,0
SKU_00000,2024-06-11,63,1
SKU_00000,2024-06-12,48,0
SKU_00000,2024-06-13,71,0
SKU_00000,2024-06-14,39,1
SKU_00000,2024-06-15,68,0
SKU_00000,2024-06-16,56,0
SKU_00000,2024-06-17,67,0
SKU_00000,2024-06-18,59,0
SKU_00000,2024-06-19,54,0
SKU_00000,2024-06-20,56,0
SKU_00000,2024-06-21,73,0
SKU_00000,2024-06-22,46,0
SKU_00000,2024-06-23,53,0
SKU_00000,2024-06-24,40,1
SKU_00000,2024-06-25,56,0
SKU_00000,2024-06-26,44,1
SKU_00000,2024-06-27,62,0
SKU_00000,2024-06-28,43,0
SKU_00000,2024-06-29,63,0
SKU_00000,2024-06-30,65,0
SKU_00000,2024-07-01,39,0
SKU_00000,2024-07-02,41,0
SKU_00000,2024-07-03,39,0
SKU_00000,2024-07-04,57,0
SKU_00000,2024-07-05,47,0
SKU_00000,2024-07-06,35,1
SKU_00000,2024-07-07,47,0
SKU_00000,2024-07-08,39,0
SKU_00000,2024-07-09,61,0
SKU_00000,2024-07-10,49,0
SKU_00000,2024-07-11,54,0
SKU_00000,2024-07-12,33,0
SKU_00000,2024-07-13,64,0
SKU_00000,2024-07-14,57,0
SKU_00000,2024-07-15,49,0
SKU_00000,2024-07-16,44,0
SKU_00000,2024-07-17,37,0
SKU_00000,2024-07-18,52,0
SKU_00000,2024-07-19,52,0
SKU_00000,2024-07-20,46,0
SKU_00000,2024-07-21,46,0
SKU_00000,2024-07-22,60,0
SKU_00000,2024-07-23,51,0
SKU_00000,2024-07-24,37,0
SKU_00000,2024-07-25,49,0
SKU_00000,2024-07-26,57,0
SKU_00000,2024-07-27,40,1
SKU_00000,2024-07-28,36,1
SKU_00000,2024-07-29,42,0
SKU_00000,2024-07-30,47,0
SKU_00000,2024-07-31,32,0
SKU_00000,2024-08-01,49,0
SKU_00000,2024-08-02,43,0
SKU_00000,2024-08-03,66,0
SKU_00000,2024-08-04,49,0
SKU_00000,2024-08-05,68,0
SKU_00000,2024-08-06,45,0
SKU_00000,2024-08-07,42,0
SKU_00000,2024-08-08,32,0
SKU_00000,2024-08-09,54,1
SKU_00000,2024-08-10,58,0
SKU_00000,2024-08-11,45,0
SKU_00000,2024-08-12,81,0
SKU_00000,2024-08-13,61,0
SKU_00000,2024-08-14,45,0
SKU_00000,2024-08-15,48,0
SKU_00000,2024-08-16,49,0
SKU_00000,2024-08-17,28,0
SKU_00000,2024-08-18,46,0
SKU_00000,2024-08-19,48,1
SKU_00000,2024-08-20,44,0
SKU_00000,2024-08-21,44,0
SKU_00000,2024-08-22,48,0
SKU_00000,2024-08-23,55,0
SKU_00000,2024-08-24,46,1
SKU_00000,2024-08-25,48,0
SKU_00000,2024-08-26,35,0
SKU_00000,2024-08-27,61,0
SKU_00000,2024-08-28,31,0
SKU_00000,2024-08-29,24,1
SKU_00000,2024-08-30,41,0
SKU_00000,2024-08-31,36,0
SKU_00000,2024-09-01,34,0
SKU_00000,2024-09-02,40,0
SKU_00000,2024-09-03,33,0
SKU_00000,2024-09-04,23,0
SKU_00000,2024-09-05,51,0
SKU_00000,2024-09-06,41,0
SKU_00000,2024-09-07,37,0
SKU_00000,2024-09-08,50,0
SKU_00000,2024-09-09,32,0
SKU_00000,2024-09-10,28,0
SKU_00000,2024-09-11,60,0
SKU_00000,2024-09-12,48,0
SKU_00000,2024-09-13,57,0
SKU_00000,2024-09-14,9,0
SKU_00000,2024-09-15,52,0
SKU_00000,2024-09-16,28,0
SKU_00000,2024-09-17,40,0
SKU_00000,2024-09-18,28,0
SKU_00000,2024-09-19,48,0
SKU_00000,2024-09-20,54,0
SKU_00000,2024-09-21,46,1
SKU_00000,2024-09-22,41,0
SKU_00000,2024-09-23,42,0
SKU_00000,2024-09-24,35,0
SKU_00000,2024-09-25,36,0
SKU_00000,2024-09-26,42,0
SKU_00000,2024-09-27,31,0
SKU_00000,2024-09-28,60,0
SKU_00000,2024-09-29,48,0
SKU_00000,2024-09-30,39,0
SKU_00000,2024-10-01,42,1
SKU_00000,2024-10-02,30,0
SKU_00000,2024-10-03,51,0
SKU_00000,2024-10-04,46,0
SKU_00000,2024-10-05,25,1
SKU_00000,2024-10-06,33,0
SKU_00000,2024-10-07,36,0
SKU_00000,2024-10-08,41,1
SKU_00000,2024-10-09,17,0
SKU_00000,2024-10-10,33,0
SKU_00000,2024-10-11,30,0
SKU_00000,2024-10-12,49,0
SKU_00000,2024-10-13,33,1
SKU_00000,2024-10-14,44,0
SKU_00000,2024-10-15,47,0
SKU_00000,2024-10-16,60,0
SKU_00000,2024-10-17,37,0
SKU_00000,2024-10-18,30,0
SKU_00000,2024-10-19,61,0
SKU_00000,2024-10-20,40,0
SKU_00000,2024-10-21,39,0
SKU_00000,2024-10-22,39,0
SKU_00000,2024-10-23,34,0
SKU_00000,2024-10-24,34,0
SKU_00000,2024-10-25,45,0
SKU_00000,2024-10-26,52,0
SKU_00000,2024-10-27,55,0
SKU_00000,2024-10-28,51,0
SKU_00000,2024-10-29,47,0
SKU_00000,2024-10-30,36,0
SKU_00000,2024-10-31,51,0
SKU_00000,2024-11-01,44,1
SKU_00000,2024-11-02,56,0
SKU_00000,2024-11-03,30,0
SKU_00000,2024-11-04,30,0
SKU_00000,2024-11-05,41,0
SKU_00000,2024-11-06,54,0
SKU_00000,2024-11-07,43,0
SKU_00000,2024-11-08,40,0
SKU_00000,2024-11-09,60,0
SKU_00000,2024-11-10,30,0
SKU_00000,2024-11-11,53,0
SKU_00000,2024-11-12,59,0
SKU_00000,2024-11-13,37,0
SKU_00000,2024-11-14,51,0
SKU_00000,2024-11-15,58,0
SKU_00000,2024-11-16,37,0
SKU_00000,2024-11-17,31,0
SKU_00000,2024-11-18,57,0
SKU_00000,2024-11-19,57,0
SKU_00000,2024-11-20,44,0
SKU_00000,2024-11-21,63,0
SKU_00000,2024-11-22,48,0
SKU_00000,2024-11-23,34,0
SKU_00000,2024-11-24,43,0
SKU_00000,2024-11-25,29,0
SKU_00000,2024-11-26,48,1
SKU_00000,2024-11-27,36,0
SKU_00000,2024-11-28,48,1
SKU_00000,2024-11-29,49,0
SKU_00000,2024-11-30,47,1
SKU_00000,2024-12-01,52,1
SKU_00000,2024-12-02,61,0
SKU_00000,2024-12-03,29,0
SKU_00000,2024-12-04,63,0
SKU_00000,2024-12-05,41,0
SKU_00000,2024-12-06,46,0
SKU_00000,2024-12-07,25,0
SKU_00000,2024-12-08,50,0
SKU_00000,2024-12-09,51,0
SKU_00000,2024-12-10,37,0
SKU_00000,2024-12-11,44,0
SKU_00000,2024-12-12,42,0
SKU_00000,2024-12-13,46,0
SKU_00000,2024-12-14,42,0
SKU_00000,2024-12-15,61,0
SKU_00000,2024-12-16,66,1
SKU_00000,2024-12-17,50,0
SKU_00000,2024-12-18,59,0
SKU_00000,2024-12-19,62,0
SKU_00000,2024-12-20,64,1
SKU_00000,2024-12-21,59,0
SKU_00000,2024-12-22,42,0
SKU_00000,2024-12-23,49,0
SKU_00000,2024-12-24,58,0
SKU_00000,2024-12-25,62,0
SKU_00000,2024-12-26,71,0
SKU_00000,2024-12-27,47,0
SKU_00000,2024-12-28,48,0
SKU_00000,2024-12-29,65,0
SKU_00000,2024-12-30,33,1
SKU_00757,2024-01-01,46,0
SKU_00757,2024-01-02,36,0
SKU_00757,2024-01-03,42,0
SKU_00757,2024-01-04,38,0
SKU_00757,2024-01-05,41,1
SKU_00757,2024-01-06,38,0
SKU_00757,2024-01-07,34,0
SKU_00757,2024-01-08,55,0
SKU_00757,2024-01-09,41,1
SKU_00757,2024-01-10,34,0
SKU_00757,2024-01-11,28,0
SKU_00757,2024-01-12,37,0
SKU_00757,2024-01-13,52,1
SKU_00757,2024-01-14,47,0
SKU_00757,2024-01-15,42,0
SKU_00757,2024-01-16,49,0
SKU_00757,2024-01-17,40,0
SKU_00757,2024-01-18,50,0
SKU_00757,2024-01-19,27,0
SKU_00757,2024-01-20,46,0
SKU_00757,2024-01-21,47,0
SKU_00757,2024-01-22,34,0
SKU_00757,2024-01-23,47,0
SKU_00757,2024-01-24,31,0
SKU_00757,2024-01-25,54,0
SKU_00757,2024-01-26,44,0
SKU_00757,2024-01-27,45,0
SKU_00757,2024-01-28,42,0
SKU_00757,2024-01-29,45,0
SKU_00757,2024-01-30,68,0
SKU_00757,2024-01-31,48,0
SKU_00757,2024-02-01,43,0
SKU_00757,2024-02-02,50,0
SKU_00757,2024-02-03,41,0
SKU_00757,2024-02-04,51,0
SKU_00757,2024-02-05,46,1
SKU_00757,2024-02-06,43,0
SKU_00757,2024-02-07,37,0
SKU_00757,2024-02-08,36,0
SKU_00757,2024-02-09,37,0
SKU_00757,2024-02-10,58,0
SKU_00757,2024-02-11,46,0
SKU_00757,2024-02-12,58,0
SKU_00757,2024-02-13,54,1
SKU_00757,2024-02-14,60,0
SKU_00757,2024-02-15,52,0
SKU_00757,2024-02-16,48,0
SKU_00757,2024-02-17,54,0
SKU_00757,2024-02-18,38,0
SKU_00757,2024-02-19,54,0
SKU_00757,2024-02-20,49,0
SKU_00757,2024-02-21,39,0
SKU_00757,2024-02-22,56,0
SKU_00757,2024-02-23,49,0
SKU_00757,2024-02-24,45,0
SKU_00757,2024-02-25,46,0
SKU_00757,2024-02-26,54,0
SKU_00757,2024-02-27,43,0
SKU_00757,2024-02-28,40,0
SKU_00757,2024-02-29,45,0
SKU_00757,2024-03-01,40,0
SKU_00757,2024-03-02,58,0
SKU_00757,2024-03-03,41,0
SKU_00757,2024-03-04,59,0
SKU_00757,2024-03-05,52,0
SKU_00757,2024-03-06,64,0
SKU_00757,2024-03-07,52,0
SKU_00757,2024-03-08,53,0
SKU_00757,2024-03-09,56,0
SKU_00757,2024-03-10,50,0
SKU_00757,2024-03-11,37,0
SKU_00757,2024-03-12,43,0
SKU_00757,2024-03-13,40,0
SKU_00757,2024-03-14,52,0
SKU_00757,2024-03-15,43,0
SKU_00757,2024-03-16,56,0
SKU_00757,2024-03-17,55,0
SKU_00757,2024-03-18,62,1
SKU_00757,2024-03-19,45,0
SKU_00757,2024-03-20,48,0
SKU_00757,2024-03-21,51,0
SKU_00757,2024-03-22,42,0
SKU_00757,2024-03-23,45,0
SKU_00757,2024-03-24,48,0
SKU_00757,2024-03-25,47,0
SKU_00757,2024-03-26,62,0
SKU_00757,2024-03-27,52,0
SKU_00757,2024-03-28,38,0
SKU_00757,2024-03-29,47,0
SKU_00757,2024-03-30,50,0
SKU_00757,2024-03-31,49,0
SKU_00757,2024-04-01,64,0
SKU_00757,2024-04-02,50,0
SKU_00757,2024-04-03,60,0
SKU_00757,2024-04-04,40,0
SKU_00757,2024-04-05,54,0
SKU_00757,2024-04-06,57,0
SKU_00757,2024-04-07,48,0
SKU_00757,2024-04-08,60,0
SKU_00757,2024-04-09,40,0
SKU_00757,2024-04-10,43,0
SKU_00757,2024-04-11,56,0
SKU_00757,2024-04-12,47,0
SKU_00757,2024-04-13,63,0
SKU_00757,2024-04-14,56,0
SKU_00757,2024-04-15,59,0
SKU_00757,2024-04-16,41,0
SKU_00757,2024-04-17,52,0
SKU_00757,2024-04-18,40,0
SKU_00757,2024-04-19,39,0
