sku_id,avg_daily_demand,demand_std,pick_frequency,volume_cu_m
SKU_00128,80.74794520547945,24.042591040755838,123,0.1
SKU_00840,60.36164383561644,17.616352840479557,138,0.177
SKU_00626,2.4356164383561643,0.9689364656438071,138,0.13
SKU_00371,47.54246575342466,14.576304701072978,149,0.157
SKU_00171,48.66575342465753,13.425948911335949,122,0.001
SKU_00290,31.46027397260274,9.15115346909027,125,0.033
SKU_00856,26.83013698630137,8.444301754676962,138,0.111
SKU_00655,8.775342465753425,2.8116604154370513,112,0.169
SKU_00557,31.438356164383563,9.432213771487593,149,0.173
SKU_00148,19.41917808219178,5.78480050693304,142,0.155
SKU_00382,1.2301369863013698,0.5852314587443836,138,0.196
SKU_00559,1.2246575342465753,0.5826664790440546,130,0.158
SKU_00098,29.76164383561644,8.70238425926339,143,0.138
SKU_00465,2.249315068493151,0.845661729268411,131,0.12
SKU_00665,5.057534246575343,1.642324622933353,128,0.071
SKU_00821,58.010958904109586,17.302889627533077,162,0.167
SKU_00610,16.24109589041096,5.212723118697976,137,0.176
SKU_00332,32.01917808219178,9.528855216665727,132,0.191
SKU_00630,0.5315068493150685,0.4996913091959123,139,0.009
SKU_00515,19.197260273972603,5.929947570389288,139,0.189
SKU_00149,1.7753424657534247,0.7731377523076682,138,0.063
SKU_00868,0.024657534246575342,0.15529201659126035,117,0.024
SKU_00044,1.4465753424657535,0.6337751429394487,123,0.077
SKU_00205,25.63013698630137,7.482776651067078,139,0.086
SKU_00772,2.989041095890411,1.0534560657058372,142,0.147
SKU_00621,1.441095890410959,0.6201372624639255,130,0.164
SKU_00634,2.73972602739726,0.9525471529425487,153,0.17
SKU_00925,10.073972602739726,3.105738547000416,137,0.14
SKU_00955,0.27945205479452057,0.44934595451978165,135,0.068
SKU_00687,0.6273972602739726,0.48416129872108393,131,0.118
SKU_00649,0.00821917808219178,0.09041027465426074,128,0.075
SKU_00882,7.50958904109589,2.3784843950427756,137,0.156
SKU_00718,1.115068493150685,0.5476401002133924,131,0.155
SKU_00442,0.0027397260273972603,0.052342392259021375,107,0.162
SKU_00456,9.087671232876712,2.8241475036521178,132,0.182
SKU_00004,0.6657534246575343,0.483865836596032,135,0.008
SKU_00208,6.347945205479452,2.0944792416475777,135,0.03
SKU_00945,1.6082191780821917,0.7012064612363064,119,0.082
SKU_00072,1.2547945205479452,0.636145910739127,137,0.117
